Constraint,CapRes_1
t2227,4.999508266875097e-8
t2228,5.3251108196499805e-8
t2229,4.820159869113615e-8
t2230,4.206477899690031e-8
t2231,4.812238251948777e-8
t2232,5.925461247168752e-8
t2233,5.838580228361089e-8
t2234,5.7046171965011076e-8
t2235,4.9608811500999044e-8
t2236,4.071489859935412e-8
t2237,3.450469561243794e-8
t2238,3.0548102524071384e-8
t2239,2.747785849630548e-8
t2240,1.7941650452723672e-8
t2241,1.2133209753255806e-8
t2242,9.099784057665728e-9
t2243,8.351184720489786e-9
t2244,7.903911217981774e-9
t2245,8.521092059587436e-9
t2246,9.863011717075148e-9
t2247,1.2038958952099052e-8
t2248,1.5542960535459772e-8
t2249,2.144902643592033e-8
t2250,3.369701053448195e-8
t2251,4.9103571384309753e-8
t2252,5.4250395110204244e-8
t2253,5.021566185548609e-8
t2254,4.36757861632205e-8
t2255,5.2464178881885226e-8
t2256,6.099020118338064e-8
t2257,5.96364696955479e-8
t2258,5.361855744448008e-8
t2259,4.6358092002393424e-8
t2260,3.715089457659986e-8
t2261,3.103616374820864e-8
t2262,2.7237667641805952e-8
t2263,2.4329235394702442e-8
t2264,1.6750338177941865e-8
t2265,1.2221393013228304e-8
t2266,9.340460007128653e-9
t2267,8.226776278048125e-9
t2268,7.619791913785158e-9
t2269,8.346054589773917e-9
t2270,9.911087736269746e-9
t2271,1.1973195777842944e-8
t2272,1.595733196053086e-8
t2273,2.2991009636049878e-8
t2274,3.68539829338986e-8
t2275,5.156077274425478e-8
t2276,5.638873291361544e-8
t2277,5.344590542999979e-8
t2278,4.5523101034917735e-8
t2279,5.127580862605644e-8
t2280,6.389317276067064e-8
t2281,6.106627639213189e-8
t2282,5.976664358300577e-8
t2283,5.5067336271884335e-8
t2284,4.5793578882255883e-8
t2285,3.4220077179633857e-8
t2286,3.0285985126247464e-8
t2287,2.7346050082107617e-8
t2288,1.8272720710898203e-8
t2289,1.2163666758918815e-8
t2290,9.070586321479536e-9
t2291,8.340832711994658e-9
t2292,8.127193968029105e-9
t2293,8.925046464759989e-9
t2294,1.0267178000085453e-8
t2295,1.2389994635120238e-8
t2296,1.592777406476567e-8
t2297,2.373971954762997e-8
t2298,3.708657589537555e-8
t2299,5.352711214128737e-8
t2300,6.015191076327208e-8
t2301,5.610470277934557e-8
t2302,4.843031489301245e-8
t2303,5.647366796349404e-8
t2304,7.16014511427201e-8
t2305,6.912508604348975e-8
t2306,6.516446948742142e-8
t2307,5.6050356691593974e-8
t2308,4.395090035455482e-8
t2309,3.618750537237137e-8
t2310,3.222592369263308e-8
t2311,2.8790454716842412e-8
t2312,1.9245143800552706e-8
t2313,1.2535615045701307e-8
t2314,9.343045440715111e-9
t2315,8.45502453265173e-9
t2316,8.20717054888369e-9
t2317,9.148253908556246e-9
t2318,1.0457451641770011e-8
t2319,1.2650739004352057e-8
t2320,1.599422075398436e-8
t2321,1.9281840445187112e-8
t2322,2.9174706359569973e-8
t2323,4.028170814346753e-8
t2324,4.352469072036776e-8
t2325,4.0423583576431703e-8
t2326,3.5435767234287363e-8
t2327,3.959022716847185e-8
t2328,4.437432406094631e-8
t2329,4.3395342375266005e-8
t2330,4.2634526918959695e-8
t2331,4.1581605854554426e-8
t2332,3.880756938256073e-8
t2333,3.396342044712063e-8
t2334,3.02888337767461e-8
t2335,2.690905576055896e-8
t2336,1.7625778867823216e-8
t2337,1.1126419371617752e-8
t2338,7.851060459897182e-9
t2339,6.500441721290443e-9
t2340,6.234430157333135e-9
t2341,6.657088032564523e-9
t2342,7.575510311287313e-9
t2343,9.125917233207255e-9
t2344,1.1635287221798572e-8
t2345,1.546643465111226e-8
t2346,2.2340600636325057e-8
t2347,2.9806873297506717e-8
t2348,3.028913218622935e-8
t2349,3.058808332045969e-8
t2350,3.001913452044244e-8
t2351,3.44156156078519e-8
t2352,3.721445884915201e-8
t2353,3.657462191968274e-8
t2354,3.627289823423467e-8
t2355,3.5578325913060585e-8
t2356,3.434068407218898e-8
t2357,3.101377573568811e-8
t2358,2.8041239558541863e-8
t2359,2.5267036599232074e-8
t2360,1.783285570010544e-8
t2361,1.1562110428298247e-8
t2362,7.758464599230515e-9
t2363,6.2926341394394055e-9
t2364,5.969693765005195e-9
t2365,6.383771798490866e-9
t2366,7.224459616650141e-9
t2367,8.747911980111754e-9
t2368,1.0947919170006134e-8
t2369,1.4605311002936391e-8
t2370,2.019159688553494e-8
t2371,2.6177491627140323e-8
t2372,2.653539436456406e-8
t2373,2.5739777141010646e-8
t2374,2.6297064628777175e-8
t2375,3.2644782559657573e-8
t2376,3.942011925410602e-8
t2377,5.163022510988327e-8
t2378,5.1479869800548934e-8
t2379,5.004335409195863e-8
t2380,4.5884903998680627e-8
t2381,3.779897761920182e-8
t2382,3.2604208265581124e-8
t2383,2.8409327209935748e-8
t2384,1.9261458634446292e-8
t2385,1.3193771198874264e-8
t2386,1.0074991089980239e-8
t2387,9.337027971897014e-9
t2388,8.844283473636016e-9
t2389,9.78817300361234e-9
t2390,1.117204308992721e-8
t2391,1.3580601610622742e-8
t2392,1.8031514256634164e-8
t2393,2.699022620903778e-8
t2394,4.880733273806562e-8
t2395,8.8220433240623e-8
t2396,9.179649058630185e-8
t2397,8.03209068675034e-8
t2398,6.531942690625072e-8
t2399,7.99350744538852e-8
t2400,1.0155629823597472e-7
t2401,1.007382069942419e-7
t2402,9.738601788726242e-8
t2403,8.28228098960289e-8
t2404,5.9452477953935095e-8
t2405,4.6951777269632194e-8
t2406,3.8880490033361755e-8
t2407,3.3067142763162074e-8
t2408,2.1281341277167385e-8
t2409,1.3798754589627495e-8
t2410,1.0302592697645424e-8
t2411,9.306712511287036e-9
t2412,8.579434848113377e-9
t2413,9.645158427501144e-9
t2414,1.1025616297131934e-8
t2415,1.3592414122144935e-8
t2416,1.78609721811668e-8
t2417,2.5585610717580756e-8
t2418,4.3863813503690384e-8
t2419,6.3599317798965e-8
t2420,7.313833950131326e-8
t2421,6.880105188157009e-8
t2422,5.540129342362853e-8
t2423,6.683975187016027e-8
t2424,7.881218316211688e-8
t2425,7.101911439328859e-8
t2426,6.419345700981625e-8
t2427,5.568118047882121e-8
t2428,4.3441256517515506e-8
t2429,3.537877856004499e-8
t2430,3.097451748341967e-8
t2431,2.6983197403334743e-8
t2432,1.8338499668701478e-8
t2433,1.2241489667343752e-8
t2434,9.385266562603454e-9
t2435,8.506830569596302e-9
t2436,8.066363660740141e-9
t2437,9.044985857896187e-9
t2438,1.0129684479711502e-8
t2439,1.1958587510178834e-8
t2440,1.5239454767469496e-8
t2441,2.0841376654465425e-8
t2442,3.266435610291335e-8
t2443,4.963620373354616e-8
t2444,5.204031660824468e-8
t2445,5.019114483156095e-8
t2446,4.426462668808695e-8
t2447,5.3285635105997535e-8
t2448,6.093920627045465e-8
t2449,5.370746918286277e-8
t2450,5.564141338885746e-8
t2451,5.436712508813859e-8
t2452,4.458515068080629e-8
t2453,3.295668624495736e-8
t2454,2.9116918656988114e-8
t2455,2.585389931934485e-8
t2456,1.6820255262320535e-8
t2457,1.2000737452358462e-8
t2458,9.016923744893364e-9
t2459,8.02542324150852e-9
t2460,7.534739631007587e-9
t2461,8.450446591760591e-9
t2462,9.751999056320734e-9
t2463,1.1458666639242858e-8
t2464,1.4547265509335092e-8
t2465,2.0809598547863044e-8
t2466,3.276223318729725e-8
t2467,4.907234374494757e-8
t2468,5.3763470530170046e-8
t2469,5.0496916553858286e-8
t2470,4.5458537919629155e-8
t2471,5.278306447378107e-8
t2472,6.037922321999485e-8
t2473,5.9101873141011e-8
t2474,5.8295571540054205e-8
t2475,5.1918055071907535e-8
t2476,4.097793467284661e-8
t2477,3.439022148927573e-8
t2478,3.1002851772244516e-8
t2479,2.773520598142017e-8
t2480,1.8197930154843866e-8
t2481,1.2843600886136469e-8
t2482,9.970413900834525e-9
t2483,9.222918120408787e-9
t2484,8.934619609803195e-9
t2485,9.76340580723958e-9
t2486,1.1108449070069444e-8
t2487,1.3228403086322486e-8
t2488,1.728479570625124e-8
t2489,2.4924586672407838e-8
t2490,4.065159037242451e-8
t2491,5.876840193668986e-8
t2492,6.351155976164363e-8
t2493,5.597483429273537e-8
t2494,4.895175318260713e-8
t2495,5.6422501197567693e-8
t2496,6.89077705923583e-8
t2497,6.663988744320037e-8
t2498,6.497321428435929e-8
t2499,6.240288207098952e-8
t2500,5.426758605342998e-8
t2501,4.541583935108261e-8
t2502,3.845179403822429e-8
t2503,3.257239444066998e-8
t2504,2.0553465025595024e-8
t2505,1.2936976353635651e-8
t2506,9.196357261529267e-9
t2507,7.84303490611779e-9
t2508,7.647010020495316e-9
t2509,8.02193201723788e-9
t2510,9.029360703075016e-9
t2511,1.0626386118737592e-8
t2512,1.3295985588427408e-8
t2513,1.832835931827577e-8
t2514,2.6057250343574973e-8
t2515,3.567009332955699e-8
t2516,3.601764336334108e-8
t2517,3.5001727642798514e-8
t2518,3.365970878976669e-8
t2519,4.110110991858807e-8
t2520,4.556951368295227e-8
t2521,4.5252807629804025e-8
t2522,4.394599084083393e-8
t2523,4.147137850774514e-8
t2524,3.8187105766358055e-8
t2525,3.426986444061676e-8
t2526,2.997885374187685e-8
t2527,2.6398711739422673e-8
t2528,1.7364428071476816e-8
t2529,1.1628494491256605e-8
t2530,8.252983919488894e-9
t2531,6.848447907566613e-9
t2532,6.5171767133406025e-9
t2533,6.931480283999688e-9
t2534,7.85218261231083e-9
t2535,9.176335588259582e-9
t2536,1.1432840744627598e-8
t2537,1.5812581562551995e-8
t2538,2.265353443607005e-8
t2539,3.1081798949310834e-8
t2540,3.0703562056071716e-8
t2541,3.02223214470184e-8
t2542,2.9936567944607255e-8
t2543,3.652090664363848e-8
t2544,4.58731273775661e-8
t2545,5.122806855492558e-8
t2546,5.171412693681482e-8
t2547,5.152025745732161e-8
t2548,4.812435775999988e-8
t2549,4.007706456104017e-8
t2550,3.4798395409934587e-8
t2551,3.037897894204877e-8
t2552,1.9911685556975983e-8
t2553,1.3021743437894795e-8
t2554,9.782594544550956e-9
t2555,8.784950886764501e-9
t2556,7.96345769118388e-9
t2557,8.506008862523118e-9
t2558,9.735378548950579e-9
t2559,1.1627957444877498e-8
t2560,1.5228367430841254e-8
t2561,2.1350455700451605e-8
t2562,3.321199363054344e-8
t2563,5.054051342244836e-8
t2564,5.3917614733775116e-8
t2565,5.114379831185048e-8
t2566,4.5523350238980297e-8
t2567,6.081027756507992e-8
t2568,7.887448541807988e-8
t2569,8.046988528258472e-8
t2570,7.907795781076902e-8
t2571,7.033368703458285e-8
t2572,5.4155095315180064e-8
t2573,4.452343367251498e-8
t2574,3.784758675967532e-8
t2575,3.2636120092283955e-8
t2576,2.0588237344568376e-8
t2577,1.4080618526849968e-8
t2578,1.042948953447993e-8
t2579,9.267192585121833e-9
t2580,8.768436914045498e-9
t2581,9.37995154304113e-9
t2582,1.0653497566321063e-8
t2583,1.3079231839174645e-8
t2584,1.7268584888159134e-8
t2585,2.5143295408959055e-8
t2586,4.244753453964768e-8
t2587,6.454013253713922e-8
t2588,7.171413210158844e-8
t2589,6.241704109905694e-8
t2590,5.0114892140307277e-8
t2591,5.740250455267441e-8
t2592,7.356918030891004e-8
t2593,8.085418307071028e-8
t2594,7.881446856361274e-8
t2595,7.416270983009622e-8
t2596,5.8802646957850625e-8
t2597,4.6511382333167474e-8
t2598,4.0051892631368134e-8
t2599,3.3808540151437395e-8
t2600,2.1224080849525753e-8
t2601,1.3417598115225683e-8
t2602,9.968917565155417e-9
t2603,8.731687676097438e-9
t2604,8.06837136105186e-9
t2605,8.878986594325417e-9
t2606,1.0435834712413892e-8
t2607,1.2695411007998834e-8
t2608,1.6695133413047564e-8
t2609,2.5223837752693785e-8
t2610,4.254936657292908e-8
t2611,7.097650053523009e-8
t2612,7.649164710653072e-8
t2613,7.018813555430391e-8
t2614,5.98051887709748e-8
t2615,7.17476330578063e-8
t2616,1.0470757670131343e-7
t2617,1.1542467586194406e-7
t2618,1.1823316314837196e-7
t2619,1.0918667605107398e-7
t2620,7.721822127405213e-8
t2621,4.954171356411154e-8
t2622,4.212536148087203e-8
t2623,3.548815916616783e-8
t2624,2.2267088619239386e-8
t2625,1.4426903339991074e-8
t2626,1.053726081546072e-8
t2627,9.223994927379689e-9
t2628,8.707559289438342e-9
t2629,9.891133879583049e-9
t2630,1.1485518334250521e-8
t2631,1.4149699530882849e-8
t2632,1.8631292446856973e-8
t2633,2.610427490847545e-8
t2634,4.328484837340134e-8
t2635,7.400487271798117e-8
t2636,8.064317052876141e-8
t2637,7.407295309423844e-8
t2638,6.153989954114128e-8
t2639,7.695421535180897e-8
t2640,1.078134576454737e-7
t2641,1.1148027297390998e-7
t2642,1.1287642198039066e-7
t2643,1.0651353890890782e-7
t2644,7.708545872706784e-8
t2645,6.007390491546203e-8
t2646,4.934904446249586e-8
t2647,3.99793152334489e-8
t2648,2.414017962516596e-8
t2649,1.5683024437183168e-8
t2650,1.1678053886257672e-8
t2651,1.014903122464496e-8
t2652,9.676319330389121e-9
t2653,1.1270567883528516e-8
t2654,1.288897234472686e-8
t2655,1.582619407191767e-8
t2656,2.1913571237541234e-8
t2657,3.259247588331728e-8
t2658,5.794705701432208e-8
t2659,1.0682409019745777e-7
t2660,1.0412525591345944e-7
t2661,9.350438122202923e-8
t2662,7.268758493896699e-8
t2663,8.937552215189129e-8
t2664,1.1162180432314263e-7
t2665,1.0514299130565149e-7
t2666,1.0049574946020823e-7
t2667,9.98643867431302e-8
t2668,8.668401593118191e-8
t2669,6.854688847384703e-8
t2670,5.709820412287133e-8
t2671,4.6472482368511685e-8
t2672,2.6893628002766962e-8
t2673,1.7323831635396878e-8
t2674,1.2075462459230164e-8
t2675,1.0139373858010748e-8
t2676,9.570308625794775e-9
t2677,1.0159703996576736e-8
t2678,1.1444587346412957e-8
t2679,1.3393982339580673e-8
t2680,1.7414175718155967e-8
t2681,2.393496217738304e-8
t2682,3.616782658477163e-8
t2683,5.006528259558478e-8
t2684,5.070016769467273e-8
t2685,4.95173778633513e-8
t2686,4.691201513632462e-8
t2687,5.844696437479416e-8
t2688,7.339896985524688e-8
t2689,7.60204397137352e-8
t2690,7.543822598583835e-8
t2691,7.374095141526986e-8
t2692,6.925450585146407e-8
t2693,5.8087615339977006e-8
t2694,4.904523243059871e-8
t2695,4.058111104283261e-8
t2696,2.6226415883068666e-8
t2697,1.7044349970517198e-8
t2698,1.1520883035513602e-8
t2699,9.514524285103968e-9
t2700,8.893424462355059e-9
t2701,9.217659764686519e-9
t2702,1.0094386416893788e-8
t2703,1.1571027583017658e-8
t2704,1.4499734675631604e-8
t2705,2.0410747222140113e-8
t2706,3.123203163272079e-8
t2707,4.272138959130939e-8
t2708,4.34185529126796e-8
t2709,4.7200175754278266e-8
t2710,4.795639769391306e-8
t2711,6.348679881379253e-8
t2712,7.441654096834742e-8
t2713,8.407060289381402e-8
t2714,8.674708936851536e-8
t2715,8.350388055282837e-8
t2716,7.240341819780178e-8
t2717,5.5873400579024406e-8
t2718,4.650736460955506e-8
t2719,3.810902548279132e-8
t2720,2.38851095317116e-8
t2721,1.6045815213769898e-8
t2722,1.187209016036668e-8
t2723,1.0741844735177018e-8
t2724,1.0219037525168099e-8
t2725,1.1707288504032776e-8
t2726,1.3573662800810327e-8
t2727,1.683469720839407e-8
t2728,2.2311172792666798e-8
t2729,3.229126645567841e-8
t2730,6.313219607325575e-8
t2731,1.1960587288842957e-7
t2732,1.177606348916566e-7
t2733,9.536862839536168e-8
t2734,6.663217877570328e-8
t2735,7.527051913831363e-8
t2736,1.1554881624853067e-7
t2737,1.4194097096916029e-7
t2738,1.4011711784336234e-7
t2739,1.2549059620209593e-7
t2740,8.898240426875819e-8
t2741,6.959870181888133e-8
t2742,5.586294737866126e-8
t2743,4.5095166560842777e-8
t2744,2.6013045794582027e-8
t2745,1.6603514019400176e-8
t2746,1.2107494041486604e-8
t2747,1.0806075420312624e-8
t2748,1.0109089079362848e-8
t2749,1.145301765306576e-8
t2750,1.3566757699603506e-8
t2751,1.6842883012941945e-8
t2752,2.2936217218789137e-8
t2753,3.473027417312256e-8
t2754,6.459669402097085e-8
t2755,1.3336830218856207e-7
t2756,1.2902893733803795e-7
t2757,1.0843275695834192e-7
t2758,7.808698329496443e-8
t2759,9.961339616221132e-8
t2760,1.774671408052005e-7
t2761,2.761573927690413e-7
t2762,2.867594106241259e-7
t2763,2.574522657792166e-7
t2764,1.5063863752786078e-7
t2765,9.33428740463173e-8
t2766,6.986180359306774e-8
t2767,5.228768077285841e-8
t2768,3.104139370223527e-8
t2769,1.8045454754548874e-8
t2770,1.2819354282792148e-8
t2771,1.111523213400695e-8
t2772,1.034569136985412e-8
t2773,1.1540452262039156e-8
t2774,1.328554028895751e-8
t2775,1.6021390081825474e-8
t2776,2.1163829381601255e-8
t2777,3.289860716373112e-8
t2778,6.35890188401557e-8
t2779,1.2366771963326643e-7
t2780,1.190981302928571e-7
t2781,1.0516410684260471e-7
t2782,8.278617819944367e-8
t2783,1.0135277267804322e-7
t2784,1.8779337206516716e-7
t2785,2.7388983183345506e-7
t2786,2.773255418426777e-7
t2787,2.5251414521946203e-7
t2788,1.4244064828399656e-7
t2789,7.522253289567245e-8
t2790,5.8932601022357704e-8
t2791,4.60190774341632e-8
t2792,2.7519375830950617e-8
t2793,1.6946052905931024e-8
t2794,1.1895679303623916e-8
t2795,1.0255551094307542e-8
t2796,9.77644768542699e-9
t2797,1.1031083521471196e-8
t2798,1.2734520327100846e-8
t2799,1.5869290099983105e-8
t2800,2.0409675860846917e-8
t2801,2.9671134330823876e-8
t2802,5.064453370576277e-8
t2803,7.984788951483747e-8
t2804,7.901763685909813e-8
t2805,7.835778066303947e-8
t2806,6.180921038517034e-8
t2807,7.076745027457225e-8
t2808,8.089223365476297e-8
t2809,1.0334980011783229e-7
t2810,1.1247462845426474e-7
t2811,1.0441601623946015e-7
t2812,8.204435067106818e-8
t2813,8.11020978311573e-8
t2814,6.223024462757729e-8
t2815,4.836985948644698e-8
t2816,2.9224476827973456e-8
t2817,1.6251406276397155e-8
t2818,1.1994370693841442e-8
t2819,1.0404865302087304e-8
t2820,9.744462602789802e-9
t2821,1.0894073551334366e-8
t2822,1.2659026334781707e-8
t2823,1.5693921864137017e-8
t2824,2.1688822709362994e-8
t2825,2.9206241670003032e-8
t2826,4.429000823893124e-8
t2827,5.8018801416787834e-8
t2828,6.494583224901794e-8
t2829,5.8230698340607595e-8
t2830,5.051452501610504e-8
t2831,5.755356799245733e-8
t2832,6.733507222624397e-8
t2833,6.312143449680561e-8
t2834,6.163021058844365e-8
t2835,5.928567654163848e-8
t2836,5.309232564554738e-8
t2837,4.1774944632790016e-8
t2838,3.6568164251206453e-8
t2839,3.171856489607659e-8
t2840,2.1321501904089633e-8
t2841,1.4643965945277259e-8
t2842,1.0390788590974962e-8
t2843,8.452132430568244e-9
t2844,7.98871900778606e-9
t2845,8.435446517859092e-9
t2846,9.206307876174482e-9
t2847,1.037810429780976e-8
t2848,1.3098315090348292e-8
t2849,1.7229324347001363e-8
t2850,2.4739714126511908e-8
t2851,3.4451807411525205e-8
t2852,3.615375748231182e-8
t2853,3.6108301149874143e-8
t2854,3.485498595680605e-8
t2855,4.285471709125839e-8
t2856,4.852609367375853e-8
t2857,4.78271993849988e-8
t2858,4.778333815929238e-8
t2859,4.72701599310381e-8
t2860,4.530260215258722e-8
t2861,3.811526819355009e-8
t2862,3.411183393854785e-8
t2863,2.964877541514205e-8
t2864,1.965239994450773e-8
t2865,1.2881687539393954e-8
t2866,9.20449326533271e-9
t2867,7.745710802865164e-9
t2868,7.373861372822557e-9
t2869,7.860071033470246e-9
t2870,8.733519028329314e-9
t2871,1.0235227937820266e-8
t2872,1.219390885290657e-8
t2873,1.6036927441063535e-8
t2874,2.09118842412467e-8
t2875,2.6195105722552933e-8
t2876,2.6063853181039396e-8
t2877,2.5431156215135388e-8
t2878,2.5471627274954652e-8
t2879,3.060944378910493e-8
t2880,3.6968340947258736e-8
t2881,4.226196697115001e-8
t2882,4.324758871082418e-8
t2883,4.299518845030605e-8
t2884,4.047572361516006e-8
t2885,2.8540835855452403e-8
t2886,2.7954380597889077e-8
t2887,2.7291213927290617e-8
t2888,2.0691973258127817e-8
t2889,1.4508728538396621e-8
t2890,1.1410784682803916e-8
t2891,1.0691160863520509e-8
t2892,1.050670531457163e-8
t2893,1.208498678604157e-8
t2894,1.3863720312289395e-8
t2895,1.6091296912127797e-8
t2896,1.989732483254426e-8
t2897,2.5876354030587753e-8
t2898,3.888275723000306e-8
t2899,5.5082865168536075e-8
t2900,5.831619625103052e-8
t2901,5.450278582060742e-8
t2902,4.567981901985687e-8
t2903,5.152031801906003e-8
t2904,6.761192697190644e-8
t2905,7.009382040853609e-8
t2906,6.992584302212805e-8
t2907,6.685147738479576e-8
t2908,5.316268077428979e-8
t2909,4.3883281388999964e-8
t2910,3.7687857606699283e-8
t2911,3.205506996182107e-8
t2912,2.0087630740589006e-8
t2913,1.351042550202426e-8
t2914,1.0179728035476408e-8
t2915,9.113505832310162e-9
t2916,8.754869711756506e-9
t2917,9.777917886138599e-9
t2918,1.1436582631715603e-8
t2919,1.3834665697997866e-8
t2920,1.7719647749121586e-8
t2921,2.43770018243728e-8
t2922,3.7471043878509554e-8
t2923,5.416952417337518e-8
t2924,5.8582062143249724e-8
t2925,5.223303124472417e-8
t2926,4.3797173717739215e-8
t2927,5.239154425309575e-8
t2928,6.369313999965148e-8
t2929,6.781346821258829e-8
t2930,6.741964919850638e-8
t2931,6.417246037967975e-8
t2932,5.202751793089965e-8
t2933,4.21476208226632e-8
t2934,3.704754597023673e-8
t2935,3.155065357319276e-8
t2936,2.1625170481362946e-8
t2937,1.5018399573878716e-8
t2938,1.2016844880832592e-8
t2939,1.101884887345089e-8
t2940,1.081898033309802e-8
t2941,1.2838121206729281e-8
t2942,1.279160542114506e-8
t2943,1.3256044623982564e-8
t2944,1.6523960808631494e-8
t2945,2.3019107734727963e-8
t2946,3.8349417950431204e-8
t2947,5.6376143584675084e-8
t2948,6.117619670490237e-8
t2949,5.621146638007482e-8
t2950,4.9980510178270834e-8
t2951,5.6869251599240296e-8
t2952,7.208084263376091e-8
t2953,7.155183349014855e-8
t2954,7.172191617058024e-8
t2955,6.863388155687808e-8
t2956,5.333857987652307e-8
t2957,3.796843660152581e-8
t2958,3.316943593569689e-8
t2959,2.8408095976623786e-8
t2960,1.8816130727444772e-8
t2961,1.274771674661792e-8
t2962,1.0170488604524482e-8
t2963,9.227213702140822e-9
t2964,9.110138451144938e-9
t2965,1.0509158790356916e-8
t2966,1.2132555923943394e-8
t2967,1.3913472898694594e-8
t2968,1.6357854731636457e-8
t2969,2.312356662356529e-8
t2970,3.6018626537603784e-8
t2971,5.381275685300294e-8
t2972,5.609774617548216e-8
t2973,5.1498972934180204e-8
t2974,4.629523893995309e-8
t2975,5.215915831328036e-8
t2976,6.426904888496661e-8
t2977,6.873616818049097e-8
t2978,7.006523382045767e-8
t2979,6.825537362958131e-8
t2980,5.8266191601175485e-8
t2981,4.711743237224172e-8
t2982,3.9724808854412535e-8
t2983,3.2682295285090855e-8
t2984,2.0914003060422545e-8
t2985,1.3263327651790944e-8
t2986,9.884912720632253e-9
t2987,8.878267905051489e-9
t2988,8.896803345193122e-9
t2989,1.0025091862914122e-8
t2990,1.1441369651073867e-8
t2991,1.3660711786120296e-8
t2992,1.7903492240292834e-8
t2993,2.572260480367148e-8
t2994,3.954666316317283e-8
t2995,5.330244817596762e-8
t2996,5.963109101843707e-8
t2997,5.3689957677903294e-8
t2998,4.5841802331863006e-8
t2999,4.9965277465486026e-8
t3000,5.812037843857035e-8
t3001,5.0666970247698947e-8
t3002,4.949547414414415e-8
t3003,4.67206044190391e-8
t3004,4.1441911201715016e-8
t3005,3.680684439571662e-8
t3006,3.2954437097185724e-8
t3007,2.8239834203578797e-8
t3008,1.8344418350801153e-8
t3009,1.2159381523716142e-8
t3010,8.752695888017895e-9
t3011,7.276569545386811e-9
t3012,6.9210946199647055e-9
t3013,7.330516253431927e-9
t3014,8.282828029772815e-9
t3015,9.871921815529006e-9
t3016,1.2649012762960598e-8
t3017,1.7368558884131316e-8
t3018,2.5299331046355827e-8
t3019,3.3346356507372994e-8
t3020,3.4274348866981643e-8
t3021,3.396838191863801e-8
t3022,3.334830555308305e-8
t3023,3.8386946524175984e-8
t3024,4.0490093282587026e-8
t3025,4.0265773867025554e-8
t3026,4.029944802831082e-8
t3027,3.9878903321402875e-8
t3028,3.698016323504463e-8
t3029,3.320796030798672e-8
t3030,3.017927322144452e-8
t3031,2.615714138930629e-8
t3032,1.7860794511994667e-8
t3033,1.235447169505438e-8
t3034,8.881983717071654e-9
t3035,7.542995483430382e-9
t3036,7.348284370778997e-9
t3037,7.751578604865534e-9
t3038,8.688645535676118e-9
t3039,1.0408439675873455e-8
t3040,1.227235076134181e-8
t3041,1.596871826830853e-8
t3042,2.1439460638438463e-8
t3043,2.7656013176583235e-8
t3044,2.7411685677380397e-8
t3045,2.6106635842041802e-8
t3046,2.5551385368002495e-8
t3047,2.984873119300743e-8
t3048,3.534793398748125e-8
t3049,4.0426684911773396e-8
t3050,4.159367655391351e-8
t3051,4.1665715402522136e-8
t3052,3.962066410739118e-8
t3053,3.5365343250921764e-8
t3054,3.314221698037489e-8
t3055,2.9348186531662612e-8
t3056,1.983108725230168e-8
t3057,1.44410339815665e-8
t3058,1.0644505142381388e-8
t3059,9.563790833258563e-9
t3060,9.499231104551155e-9
t3061,1.1318579842439332e-8
t3062,1.3645580678854773e-8
t3063,1.7804694980106162e-8
t3064,2.549559880934115e-8
t3065,3.8501634975810866e-8
t3066,6.136886602661364e-8
t3067,1.0370589658918616e-7
t3068,9.870309002884253e-8
t3069,8.286983207521265e-8
t3070,6.264766040900537e-8
t3071,6.988643308620415e-8
t3072,9.705552316628418e-8
t3073,1.0549030196126664e-7
t3074,1.0480620124040989e-7
t3075,9.660029361132267e-8
t3076,7.301820985543266e-8
t3077,5.8634873190404594e-8
t3078,4.762710978552389e-8
t3079,3.873038978618404e-8
t3080,2.5486551899420943e-8
t3081,1.8483040551472143e-8
t3082,1.3843421977666604e-8
t3083,1.2515138655869335e-8
t3084,1.1982667829237277e-8
t3085,1.3273370227634137e-8
t3086,1.5016572719473465e-8
t3087,1.8181981925668675e-8
t3088,2.3891953607563155e-8
t3089,4.0583239284033864e-8
t3090,8.487042566350641e-8
t3091,1.2058059883192226e-7
t3092,1.1572018707466725e-7
t3093,1.0532311952553379e-7
t3094,7.982983018971712e-8
t3095,9.978468756862333e-8
t3096,1.2739172184022892e-7
t3097,1.281764300081442e-7
t3098,1.2416607190114638e-7
t3099,1.0679328788358537e-7
t3100,7.578241447070819e-8
t3101,5.6500081411336265e-8
t3102,4.582370213321556e-8
t3103,3.7480112378614236e-8
t3104,2.7571383024768725e-8
t3105,1.9315506681273556e-8
t3106,1.3891266581338189e-8
t3107,1.1635048071411725e-8
t3108,1.084381539936539e-8
t3109,1.2098599042227077e-8
t3110,1.3752471732450847e-8
t3111,1.666659221505863e-8
t3112,2.2837159123261315e-8
t3113,3.501350879463104e-8
t3114,5.826063509142795e-8
t3115,8.838499329849073e-8
t3116,9.347458362924692e-8
t3117,8.222239854166322e-8
t3118,6.740131998161693e-8
t3119,8.116649071556408e-8
t3120,1.1705748937021264e-7
t3121,1.1708088669133333e-7
t3122,1.1954519822063989e-7
t3123,1.1230939880799904e-7
t3124,8.60717935836262e-8
t3125,4.372074458658377e-8
t3126,3.728861989831969e-8
t3127,3.288149410678171e-8
t3128,2.8033395302896246e-8
t3129,2.293011326732655e-8
t3130,1.8725381135324273e-8
t3131,1.6973135146308718e-8
t3132,1.6863285973620673e-8
