Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,North_to_south_underground_line,North_to_east_underground_line,South_to_west_underground_line
t4912,-3883.940047891615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3883.8775086324317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3883.9358563269543,0.0,0.0,0.0,-3897.9101955455103,0.0,0.0,0.0,0.0,0.0,0.0,-3897.947546676575,0.0,0.0,0.0,0.0,0.0,0.0,-3897.8755361130834,0.0,0.0,0.0,0.0,0.0,0.0,-3897.909799613301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4913,-3884.629346029007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3884.552726118899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3884.62489351996,0.0,0.0,0.0,-3904.871675296632,0.0,0.0,0.0,0.0,0.0,0.0,-3904.9158072543332,0.0,0.0,0.0,0.0,0.0,0.0,-3904.8304047118813,0.0,0.0,0.0,0.0,0.0,0.0,-3904.8711581685175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4914,-3885.1401766610725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3885.0530425688876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3885.1353753911562,0.0,0.0,0.0,-3909.433319788914,0.0,0.0,0.0,0.0,0.0,0.0,-3909.4823725806286,0.0,0.0,0.0,0.0,0.0,0.0,-3909.3873039164046,0.0,0.0,0.0,0.0,0.0,0.0,-3909.4327215037215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4915,-3885.5599636461975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3885.464168213747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3885.5548294419445,0.0,0.0,0.0,-3912.5811617524528,0.0,0.0,0.0,0.0,0.0,0.0,-3912.634294853166,0.0,0.0,0.0,0.0,0.0,0.0,-3912.5312551168236,0.0,0.0,0.0,0.0,0.0,0.0,-3912.580513233583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4916,-3885.786076863446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3885.6871115184376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3885.7823873982743,0.0,0.0,0.0,-3914.694469417455,0.0,0.0,0.0,0.0,0.0,0.0,-3914.7502315949996,0.0,0.0,0.0,0.0,0.0,0.0,-3914.6421196074944,0.0,0.0,0.0,0.0,0.0,0.0,-3914.693794522452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4917,-3885.958505228114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3885.8570531219775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3885.955892286575,0.0,0.0,0.0,-3916.0206644716104,0.0,0.0,0.0,0.0,0.0,0.0,-3916.078287315211,0.0,0.0,0.0,0.0,0.0,0.0,-3915.9666503194926,0.0,0.0,0.0,0.0,0.0,0.0,-3916.019980155464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4918,-3886.1033040553802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3885.999692670197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3886.101542974753,0.0,0.0,0.0,-3916.70153089781,0.0,0.0,0.0,0.0,0.0,0.0,-3916.7605630121716,0.0,0.0,0.0,0.0,0.0,0.0,-3916.646321942107,0.0,0.0,0.0,0.0,0.0,0.0,-3916.7008497907336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4919,-3886.230577138319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3886.1250248605356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3886.2295346584247,0.0,0.0,0.0,-3916.8224548608355,0.0,0.0,0.0,0.0,0.0,0.0,-3916.8826003432487,0.0,0.0,0.0,0.0,0.0,0.0,-3916.7663715942117,0.0,0.0,0.0,0.0,0.0,0.0,-3916.8217855088014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4920,-3886.3425815281876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3886.235357853095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3886.342236758927,0.0,0.0,0.0,-3916.430027190341,0.0,0.0,0.0,0.0,0.0,0.0,-3916.490975363807,0.0,0.0,0.0,0.0,0.0,0.0,-3916.373403901512,0.0,0.0,0.0,0.0,0.0,0.0,-3916.4293840893347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4921,-3886.342602005425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3886.235378224617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3886.3422572341938,0.0,0.0,0.0,-3915.5423731915657,0.0,0.0,0.0,0.0,0.0,0.0,-3915.603646046031,0.0,0.0,0.0,0.0,0.0,0.0,-3915.4857125261406,0.0,0.0,0.0,0.0,0.0,0.0,-3915.541771188834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4922,-3886.2646480015865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3886.1587788171755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3886.2640206690367,0.0,0.0,0.0,-3914.1690109295037,0.0,0.0,0.0,0.0,0.0,0.0,-3914.230157284467,0.0,0.0,0.0,0.0,0.0,0.0,-3914.112797706366,0.0,0.0,0.0,0.0,0.0,0.0,-3914.1684646206027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
