Zone,1,2,3,4
t206,-1.318166626456221e-7,-3.483789789815694e-8,-1.9071717637776987e-7,-3.4282014068506545e-7
t207,-1.2577681650219437e-7,-3.303670673654125e-8,-1.8231633476659573e-7,-3.2850823463368644e-7
t208,-1.2124086333792925e-7,-3.1758644354184225e-8,-1.766395164202466e-7,-3.174437885393334e-7
t209,-1.202376837487065e-7,-3.14125079686096e-8,-1.745974174655341e-7,-3.1322004260385253e-7
t210,-1.2057050813637722e-7,-3.1475016532972785e-8,-1.7527333285529406e-7,-3.153189987676708e-7
t211,-1.2057051837192147e-7,-3.1569125652232535e-8,-1.7595414781603188e-7,-3.1531902685918237e-7
t212,-1.2090494970753425e-7,-3.172696888439893e-8,-1.7663999190465344e-7,-3.174451381668684e-7
t213,-1.2260372050254464e-7,-3.227324152841966e-8,-1.7872869452160184e-7,-3.2178257719544136e-7
t214,-1.2090496958654922e-7,-3.179046872154411e-8,-1.78027255901129e-7,-3.1959955954110213e-7
t215,-1.1544650359548094e-7,-3.0350330835285953e-8,-1.7194429025472566e-7,-3.091064820596197e-7
t216,-1.1422864985323591e-7,-2.9999228341046027e-8,-1.7129283002589342e-7,-3.070875836489554e-7
t217,-1.1637590576583618e-7,-3.0617947584879125e-8,-1.7392738532893716e-7,-3.111512738629123e-7
t218,-1.1827709835321322e-7,-3.1257179313782694e-8,-1.773310799610396e-7,-3.174452838238898e-7
t219,-1.2226042303623912e-7,-3.2502593331403046e-8,-1.8305131963742976e-7,-3.2851015569077856e-7
t220,-1.298719889480244e-7,-3.483799556407868e-8,-1.9314017683331297e-7,-3.4532864352099994e-7
t221,-1.3714236507669367e-7,-3.6926561110795185e-8,-2.0254874250778584e-7,-3.639175276175593e-7
t222,-1.4522309373967575e-7,-3.922995610615147e-8,-2.1288141570428421e-7,-3.814819500624132e-7
t223,-1.5112992792751948e-7,-4.090185203486135e-8,-2.1895695005098834e-7,-3.9414364230139125e-7
t224,-1.537277947124623e-7,-4.1733320144646695e-8,-2.231965044521056e-7,-4.0078825223623706e-7
t225,-1.542574078298451e-7,-4.1832984194584124e-8,-2.2319617394158806e-7,-4.007872920944721e-7
t226,-1.4243140781245432e-7,-3.839297395049928e-8,-2.0806190286853508e-7,-3.724979079203493e-7
t227,-1.4062555928483994e-7,-3.775285350546008e-8,-2.043541780886374e-7,-3.6673224400809503e-7
t228,-1.367176654265053e-7,-3.6484609928351865e-8,-1.981638980251143e-7,-3.5571289313663246e-7
t229,-1.2686909705781657e-7,-3.3550489190954115e-8,-1.8528762597127563e-7,-3.3314717778896785e-7
t230,-1.2023753475826246e-7,-3.153765660840937e-8,-1.7663966952378396e-7,-3.174444267980858e-7
t231,-1.199064383901763e-7,-3.135018048347524e-8,-1.7527279177689528e-7,-3.1531749117980095e-7
t232,-1.1668820823546998e-7,-3.040935426421496e-8,-1.712918046853913e-7,-3.0708417979029353e-7
t233,-1.1575420088174586e-7,-3.017385890517669e-8,-1.700031250109008e-7,-3.050914120875705e-7
t234,-1.1575429563334014e-7,-3.014464380179984e-8,-1.6936574020848847e-7,-3.0509173151771275e-7
t235,-1.1668844005012295e-7,-3.037979976763039e-8,-1.706453837228361e-7,-3.0708512223564617e-7
t236,-1.17956117398173e-7,-3.082864085117132e-8,-1.7259983284303717e-7,-3.111489420151974e-7
t237,-1.1924987956964532e-7,-3.125717428168192e-8,-1.7527335131667477e-7,-3.153190468435781e-7
t238,-1.1763680990475134e-7,-3.0889292865556466e-8,-1.7392679966003674e-7,-3.1114902457404374e-7
t239,-1.1244640070520946e-7,-2.9428199510969642e-8,-1.6810512071267104e-7,-3.0118280634889416e-7
t240,-1.1071536849772406e-7,-2.8956186547183354e-8,-1.662463367278859e-7,-2.9736746592267017e-7
t241,-1.124463969825813e-7,-2.9541027616987886e-8,-1.6936653726879116e-7,-3.0312649666302344e-7
t242,-1.1483413005173975e-7,-3.0261874157050704e-8,-1.7259990544538691e-7,-3.0910415171380796e-7
t243,-1.1892396985783252e-7,-3.147502619434892e-8,-1.7802729955502203e-7,-3.195996671218502e-7
t244,-1.2686964477224926e-7,-3.390033745452365e-8,-1.8913619044856213e-7,-3.3791915110630183e-7
t245,-1.3629691576262093e-7,-3.664437849199402e-8,-2.00773207851198e-7,-3.5840989520550076e-7
t246,-1.4381437686447956e-7,-3.8785704434446976e-8,-2.0996415233606242e-7,-3.754457076641259e-7
t247,-1.5062037907409615e-7,-4.075801515754647e-8,-2.1895700899780637e-7,-3.9090176812636275e-7
t248,-1.5479089449586795e-7,-4.188300411394904e-8,-2.2319651707699594e-7,-4.007882852564746e-7
t249,-1.5479059516644927e-7,-4.1933059716736157e-8,-2.231959964530907e-7,-4.0078679560489815e-7
t250,-1.4714227121746317e-7,-3.9682704932014244e-8,-2.1288075478560301e-7,-3.8148012912996264e-7
t251,-1.4475007769349497e-7,-3.878562042325615e-8,-2.0806076309293753e-7,-3.7249455474251196e-7
t252,-1.4334973981806143e-7,-3.834964130004016e-8,-2.0526821605710982e-7,-3.695897485676923e-7
t253,-1.338177896326093e-7,-3.551210262532212e-8,-1.9313887741024333e-7,-3.478659420505098e-7
t254,-1.2541702931597197e-7,-3.2969217862229356e-8,-1.823171647365989e-7,-3.2851130954693394e-7
t255,-1.212407879628608e-7,-3.172691057228525e-8,-1.7663938677675404e-7,-3.1744344487445084e-7
t256,-1.1795579134260619e-7,-3.076813260275223e-8,-1.7259931039447455e-7,-3.0910252214967265e-7
t257,-1.1700271028081573e-7,-3.0468690285313136e-8,-1.7064499338428853e-7,-3.0708402332702725e-7
t258,-1.1612504015247117e-7,-3.0229601055800084e-8,-1.6926049385719264e-7,-3.040531670421579e-7
t259,-1.1737742494086449e-7,-3.061376406811004e-8,-1.7117874592426676e-7,-3.0802656803680764e-7
t260,-1.2434793210818799e-7,-3.2601681888752156e-8,-1.794354977034415e-7,-3.217826182586129e-7
t261,-1.2577723241537654e-7,-3.307062978015849e-8,-1.81588351713102e-7,-3.262373062228116e-7
