region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
East,East_landbasedwind_class3_moderate_1,1,1,34,1.3288334984231323e7,0.0,6.795680167082193e6,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021019069615214138,0.0,3.6240136951431985e-5,0.0025513691296476957,0.0,0.0,0.002377418570446986,2.0084015151313517e7,-2.00840151489361e7
North,North_battery_moderate_0,2,0,35,1.2658380390095024e6,2.4427077049088264e6,392409.7920929457,757134.6945459374,1.7292828860103664,0.0,2.0431035987826385,0.0,-0.00013721913375206436,-2.1450528504154787e-5,0.0,4.4105325424378985e-5,0.0,0.0,0.0,2.2654796920224198e-5,4.858094002806477e6,-4.858094002783823e6
North,North_naturalgas_ctavgcf_moderate_0,2,0,36,1.374669969130386e6,0.0,403275.44355914876,0.0,1.345286531742018e-10,2.615237017706489e-9,0.0,2.6742730099531304e-9,0.0,-7.193495512260362e-17,0.0,5.6421674065624445e-5,0.0,0.0,0.0,5.642167406555251e-5,1.77794541268954e6,-1.7779454126331185e6
North,North_naturalgas_ccavgcf_moderate_0,2,0,37,1.4978722802583165e6,0.0,507894.73881629104,0.0,6.86753193216293e-11,2.183875154427806e-9,0.0,2.0942887981051412e-9,0.0,-9.191740522417522e-17,0.0,5.3294104322772624e-5,0.0,0.0,0.0,5.3294104322680704e-5,2.0057670190746118e6,-2.0057670190213178e6
North,North_microgrid_solar_moderate_0,2,0,38,840538.4332709997,0.0,73741.46089952925,0.0,0.0,0.0,0.0,0.0,0.0,-3.871034936222214e-6,0.0,1.4722281896483232e-8,1.4406820798702183e-5,0.0,0.0,1.0550508144376453e-5,914279.894170529,-914279.8941599785
North,North_microgrid_diesel_moderate_0,2,0,39,400882.7793581734,0.0,25820.85165122857,0.0,1.5407943879032523e-11,1.1000963770751646e-9,0.0,3.0027023984054492e-9,0.0,-8.691522130148049e-18,0.0,6.281668028487352e-6,0.0,0.0,0.0,6.281668028478661e-6,426703.63100940606,-426703.6310031244
North,North_utilitypv_class1_moderate_1,2,1,40,4.866387901624378e7,0.0,1.3983956987059163e7,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018314408038461055,0.0,3.629481239664827e-6,0.006295416280555645,0.0,0.0,0.004467604957949204,6.264783600330294e7,-6.264783599883533e7
North,North_landbasedwind_class3_moderate_1,2,1,41,1.0055577230733993e7,0.0,5.142441610371185e6,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014840117592960922,0.0,1.6415411162708126e-5,0.0017555867432523327,0.0,0.0,0.0016236009784854316,1.5198018841105178e7,-1.5198018839481577e7
South,South_battery_moderate_0,3,0,42,1.2669552254214222e6,2.447868566012682e6,392756.11988064094,758734.3402946321,1.7323739634417443,0.0,2.046755627883988,0.0,-0.00013825964039556075,-2.1823656042257995e-5,0.0,4.42115729199667e-5,0.0,0.0,0.0,2.2387916877708703e-5,4.866318030600709e6,-4.866318030578321e6
South,South_naturalgas_ctavgcf_moderate_0,3,0,43,1.3745994557311493e6,0.0,403254.75763234985,0.0,1.3449064698058518e-10,2.614498177302578e-9,0.0,2.674041672678275e-9,0.0,-7.283054952666046e-17,0.0,5.641877992803628e-5,0.0,0.0,0.0,5.641877992796345e-5,1.7778542133635045e6,-1.7778542133070857e6
South,South_naturalgas_ccavgcf_moderate_0,3,0,44,1.4975359690012026e6,0.0,507780.7032470745,0.0,6.865000176166504e-11,2.1830700560209517e-9,0.0,2.0941264421003455e-9,0.0,-9.298409465961225e-17,0.0,5.328213841122076e-5,0.0,0.0,0.0,5.3282138411127776e-5,2.0053166722482813e6,-2.0053166721949992e6
South,South_microgrid_solar_moderate_0,3,0,45,842326.67998608,0.0,73898.34596272101,0.0,0.0,0.0,0.0,0.0,0.0,-3.908515455977053e-6,0.0,1.3560501240797874e-8,1.4521039580963809e-5,0.0,0.0,1.0626084626227554e-5,916225.0259488011,-916225.025938175
