Zone,1,2,3,4
t68,-4.709944852163782e-7,-4.817638962894117e-7,-5.008093870017607e-7,-6.144277359174267e-7
t69,-4.6490845020710775e-7,-4.7116790400975853e-7,-4.960057066623468e-7,-6.144440787640741e-7
t70,-4.4462609795792794e-7,-4.4657255555057503e-7,-4.772237467266048e-7,-5.944398749991734e-7
t71,-4.064317946505454e-7,-4.064057028020843e-7,-4.3870311614933366e-7,-5.50430780445913e-7
t72,-3.906464116228129e-7,-3.886727682287925e-7,-4.2307577899557514e-7,-5.337035558470165e-7
t73,-3.796628035124841e-7,-3.726637419298002e-7,-4.1455317832750953e-7,-5.324835235599261e-7
t74,-3.767404229628896e-7,-3.6718122550308207e-7,-4.136627120566568e-7,-5.358828000720574e-7
t75,-3.8103052258807264e-7,-3.7045478054952063e-7,-4.1923612830423287e-7,-5.44640819188789e-7
t76,-3.870210644233566e-7,-3.7341877064630885e-7,-4.2678553121670413e-7,-5.573396192297115e-7
t77,-3.7158642627239226e-7,-3.4721089624230793e-7,-4.163488493868094e-7,-5.560450011974424e-7
