Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,North_to_south_underground_line,North_to_east_underground_line,South_to_west_underground_line
t4806,-1.4883962871293612e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.488362131303585e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4884022070303345e6,0.0,0.0,0.0,-1.5850083281792416e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5850317052508453e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5849852852733873e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5850083118708064e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4807,-1.4882239050690136e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4881908153620367e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.48823121355115e6,0.0,0.0,0.0,-1.58395066441991e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5839738223278755e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5839278353228737e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.583950654545976e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4808,-1.4880495063044834e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4880174585245303e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4880581552516355e6,0.0,0.0,0.0,-1.5828315337397135e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.582854460270948e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5828089272827988e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.582831529519829e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4809,-1.4878731433526045e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4878421077242699e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.487883083788722e6,0.0,0.0,0.0,-1.5816506797664643e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5816733999744225e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5816282709520704e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5816506787398057e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4810,-1.4876947210375676e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4876646668186488e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4877059033833002e6,0.0,0.0,0.0,-1.5804057173839707e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5804282577263229e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.580383480419323e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5804057187742486e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4811,-1.4875141279537594e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4874850232785775e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4875265030314468e6,0.0,0.0,0.0,-1.5790931332670902e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.57911552120671e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5790710410287415e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5790931331012116e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4812,-1.4873318000499622e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4873036189038712e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4873453318129673e6,0.0,0.0,0.0,-1.577710821843034e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5777330994511477e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.577688827624341e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5777108106670717e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4813,-1.4871476706781308e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4871203862536422e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4871623193705578e6,0.0,0.0,0.0,-1.5762630963062656e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5762853428831524e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5762411534862637e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5762631029066145e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4814,-1.4869610242830892e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4869346057121225e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4869767443672346e6,0.0,0.0,0.0,-1.5747371698411482e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5747594375581031e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5747152315368473e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5747371993346286e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4815,-1.4867716902023007e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4867461032268584e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4867884320883502e6,0.0,0.0,0.0,-1.5731306929077138e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5731530212740342e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.573108738315107e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5731307571595772e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
