Zone,1,2,3,4
t96,-6.845207778545764e-9,9.59544969332615e-8,-7.665378019666657e-8,-2.712421973525275e-7
t97,-6.119458799770323e-9,9.615533555445665e-8,-7.541209009008198e-8,-2.673935580920895e-7
t98,-5.1236467839023556e-9,9.637487435029718e-8,-7.51313153619202e-8,-2.67527296036573e-7
t99,-5.950732433871013e-9,9.614221408938274e-8,-7.674217486278287e-8,-2.690278755466413e-7
t100,-4.805964756079598e-9,9.624230192551332e-8,-7.565163672549518e-8,-2.6188743905215436e-7
t101,-1.4221099573286362e-8,9.351472677897959e-8,-8.776566361797122e-8,-2.856434226064761e-7
t102,-2.0488152222370713e-8,9.177291016613816e-8,-9.663757548440756e-8,-3.010706092987108e-7
t103,-2.7533294989479898e-8,9.005782910344009e-8,-1.0582254973697708e-7,-3.176962985707116e-7
t104,-2.083668510481204e-8,9.060267445905185e-8,-9.407409176658788e-8,-2.8925469939177214e-7
t105,-1.1005056133815022e-8,9.180634959422698e-8,-7.482880129946524e-8,-2.394687533138362e-7
t106,-5.874677546873282e-9,9.293176791879962e-8,-6.506217038776816e-8,-2.1824001215277824e-7
t107,-6.995573122019981e-9,9.257613552913978e-8,-6.546086458658521e-8,-2.1685996785506958e-7
t108,6.456109106065004e-10,9.482038857027276e-8,-5.556433583447641e-8,-2.0014409650677444e-7
t109,1.0431140239856537e-8,9.774846164548058e-8,-4.367973042169663e-8,-1.7825335125777063e-7
t110,1.461587187052269e-8,9.910504566485608e-8,-3.798370771189133e-8,-1.6956806198806646e-7
t111,1.7761525581007938e-8,1.0006047724831068e-7,-3.354492617092179e-8,-1.6202431249663206e-7
t112,1.8548384738692608e-8,1.0072954559522295e-7,-3.292158283689985e-8,-1.6454850578661849e-7
t113,1.2524978414556438e-8,9.983277005919796e-8,-4.379846764496428e-8,-1.9169518792153462e-7
t114,-5.004972168098314e-9,9.68359351667214e-8,-7.03736283225582e-8,-2.5661509962906515e-7
t115,-1.0463877329147935e-8,9.552791289434283e-8,-7.660947075755557e-8,-2.6904295128641306e-7
t116,-9.123050941808519e-9,9.581714345599557e-8,-7.509451435232129e-8,-2.6786729092727354e-7
t117,-8.689559463657129e-9,9.586009660912973e-8,-7.455954239784926e-8,-2.6621020734761407e-7
t118,-9.320954465078956e-9,9.560851107590936e-8,-7.602466327144749e-8,-2.686513487149283e-7
t119,-7.295683195736297e-9,9.58605845623345e-8,-7.32102888774484e-8,-2.651804901246864e-7
t120,-9.164265266197857e-9,9.542474295786514e-8,-7.658256184245945e-8,-2.702598097507964e-7
t121,-1.1908626226627076e-8,9.477433536968847e-8,-8.090312084013587e-8,-2.778619319142578e-7
t122,-1.4250546379737113e-8,9.421705838479266e-8,-8.477356160647958e-8,-2.8668325011861554e-7
t123,-1.7587722336583317e-8,9.33331754442811e-8,-8.952073239140451e-8,-2.9356753815351664e-7
t124,-2.001829997246391e-8,9.257113588696028e-8,-9.221093159098354e-8,-2.9935496710046055e-7
t125,-2.6998807814394426e-8,9.055740385661276e-8,-1.026447477960738e-7,-3.1721819368392917e-7
t126,-3.338745071672306e-8,8.889333993699404e-8,-1.1053345959729625e-7,-3.313970155679033e-7
t127,-3.986809477799367e-8,8.7236754383182e-8,-1.1929825495965655e-7,-3.4695286674255677e-7
t128,-2.861527092320114e-8,8.895440637462027e-8,-1.0258445186863187e-7,-3.0725450259536525e-7
t129,-1.5546165174385633e-8,9.078149549705751e-8,-7.883703863777573e-8,-2.4553035872853836e-7
t130,-8.541838989430602e-9,9.233607910549432e-8,-6.748705854071357e-8,-2.2248977470258292e-7
t131,-6.7346667071866304e-9,9.280955198091825e-8,-6.396873696898334e-8,-2.1486049443947177e-7
t132,1.280063280622017e-9,9.52481672628138e-8,-5.424727777609579e-8,-1.9839734047565608e-7
t133,1.231509198219829e-8,9.857570104900326e-8,-3.9797055574820325e-8,-1.7269452094403146e-7
t134,1.8775226317083687e-8,1.0061322074554582e-7,-3.1406803936748366e-8,-1.5908202351500334e-7
t135,2.1056360995747017e-8,1.0155295783663428e-7,-2.9005087254936256e-8,-1.5609947631333541e-7
t136,1.718946716364904e-8,1.010281199032725e-7,-3.5404037929915206e-8,-1.7309388331212942e-7
t137,8.013421187370862e-9,9.956082985792366e-8,-5.057104837023428e-8,-2.1419664062872097e-7
t138,-1.1504965488109469e-8,9.547885305857504e-8,-7.611446671688682e-8,-2.699257717402763e-7
t139,-1.4069672911295018e-8,9.457254677904375e-8,-7.916781231583491e-8,-2.7776454079628363e-7
t140,-1.1430549043129755e-8,9.530164483557277e-8,-7.628965121824273e-8,-2.721807712423653e-7
t141,-1.3335269311506805e-8,9.468467525058205e-8,-7.917912069061449e-8,-2.784274521975178e-7
t142,-1.570277088458022e-8,9.344010233112487e-8,-8.310076761862503e-8,-2.837070357534621e-7
t143,-1.2923445509182644e-8,9.360852594019181e-8,-7.917341091470765e-8,-2.7498880370893143e-7
t144,-1.4079965273459293e-8,9.327344346681653e-8,-8.178250143327551e-8,-2.801505343927791e-7
t145,-1.694541868972644e-8,9.29552359317561e-8,-8.63723438014696e-8,-2.881456524841371e-7
t146,-1.842097425682184e-8,9.285089420170705e-8,-8.948838759619273e-8,-2.9531071183969563e-7
t147,-1.5929561722512923e-8,9.379505760281676e-8,-8.775224772520264e-8,-2.908688730502598e-7
t148,-1.502522624329421e-8,9.369478410121055e-8,-8.787857439010417e-8,-2.890687492443898e-7
t149,-2.246890419537638e-8,9.163281901285479e-8,-9.734847815821659e-8,-3.0708187894083857e-7
t150,-2.984042069237786e-8,8.964387553975941e-8,-1.0720287099379364e-7,-3.2566153740419426e-7
t151,-3.572319922266086e-8,8.798833789627992e-8,-1.1568046012389113e-7,-3.380565782413164e-7
t152,-2.70178588209597e-8,8.898628270147029e-8,-9.912593264542323e-8,-2.9978536269510464e-7
t153,-1.6778101639010462e-8,9.01482818190226e-8,-8.049046843570888e-8,-2.48401649007033e-7
t154,-1.4505776586242545e-8,9.028713055442337e-8,-7.646986213375964e-8,-2.3538996453899374e-7
t155,-2.0254982538706336e-8,8.863566411419243e-8,-8.249222600929107e-8,-2.475320000077724e-7
t156,-1.4788508116604701e-8,9.022351014456666e-8,-7.601072842092646e-8,-2.3741490742740085e-7
t157,-4.078262433646446e-9,9.334059736662596e-8,-6.334122903407031e-8,-2.132830864509571e-7
t158,5.169518756059257e-9,9.604334868514555e-8,-5.2188693455603706e-8,-1.9483130464641078e-7
t159,9.109118251017705e-9,9.72992649243282e-8,-4.714995403671421e-8,-1.8631361076175706e-7
t160,8.352102616315647e-9,9.764444928258712e-8,-4.971792839364819e-8,-1.9408915996568708e-7
t161,2.5906550115060586e-9,9.701248383698977e-8,-6.036827352931911e-8,-2.264974577106603e-7
t162,-1.8776492378973794e-8,9.307495139821467e-8,-9.277933951443332e-8,-2.994941118124113e-7
t163,-2.2739552322405982e-8,9.195048511547196e-8,-9.785916572893775e-8,-3.050176893784092e-7
t164,-2.0127673609519626e-8,9.243202619641883e-8,-9.408987416164514e-8,-2.990292522249968e-7
t165,-1.8393139135103283e-8,9.266130490205039e-8,-9.241575849749167e-8,-2.979756829172708e-7
t166,-1.8852822152494455e-8,9.281450930879751e-8,-9.373185433332758e-8,-2.9994081945165065e-7
t167,-1.435142425234265e-8,9.386803685906029e-8,-8.786945080837507e-8,-2.8904543413861156e-7
t168,-1.3280225809466437e-8,9.406357777074671e-8,-8.675031003904114e-8,-2.860211461832517e-7
t169,-1.488896810669239e-8,9.378212018556881e-8,-8.950407477133933e-8,-2.9101101094372506e-7
t170,-1.5345120814154236e-8,9.373102623845061e-8,-9.033561879646197e-8,-2.944320883131838e-7
t171,-1.4449913260147139e-8,9.377233361478427e-8,-8.980746528991694e-8,-2.919923277346263e-7
t172,-1.3709478718879017e-8,9.356346537223692e-8,-8.835141676977823e-8,-2.8688598819913305e-7
t173,-1.9528552718824957e-8,9.189238638940497e-8,-9.591573909572308e-8,-2.992919398641353e-7
t174,-2.723616590811169e-8,8.983190815176265e-8,-1.0552366178991112e-7,-3.172542392039677e-7
t175,-3.459763932934367e-8,8.79061824508795e-8,-1.1629347213935123e-7,-3.38832215609268e-7
t176,-2.547062552440585e-8,8.886503051025704e-8,-9.910659555464861e-8,-2.9838954443415817e-7
t177,-1.810519784838711e-8,8.953034829211279e-8,-8.434150262125957e-8,-2.539048778267939e-7
t178,-1.7172801792633302e-8,8.934171707626093e-8,-8.181234907359365e-8,-2.45155998518055e-7
t179,-2.430929114333557e-8,8.70725396991761e-8,-9.049110694009417e-8,-2.6156105228446397e-7
t180,-2.251069771300165e-8,8.763815861157786e-8,-8.923047997842213e-8,-2.5769172667152194e-7
t181,-1.3755578681520534e-8,9.022669840291357e-8,-7.810172820172217e-8,-2.405123152527437e-7
t182,-6.891268275450718e-9,9.233521132754643e-8,-6.906693542026748e-8,-2.2497139377503624e-7
t183,-2.0475942143544056e-9,9.387682132214753e-8,-6.278850141254078e-8,-2.1123793190805846e-7
t184,-2.994048591171484e-9,9.385145371260421e-8,-6.532266448761066e-8,-2.2010074869058176e-7
t185,-8.842749248378639e-9,9.34655690898167e-8,-7.709538373856357e-8,-2.5210748731887856e-7
t186,-2.848943436756195e-8,9.032471773136369e-8,-1.0791556723742973e-7,-3.2524152437400866e-7
t187,-3.2844504436136095e-8,8.924035695901398e-8,-1.1212849232383711e-7,-3.316432549022059e-7
t188,-2.828821232771006e-8,9.004612492862134e-8,-1.060649331876292e-7,-3.193535664730285e-7
t189,-2.4603961860440043e-8,9.062614492096189e-8,-1.0106385512069273e-7,-3.10220311667244e-7
t190,-1.840059704582649e-8,9.252973268277901e-8,-9.466337268777141e-8,-2.9759273200271243e-7
t191,-1.2999502094098094e-8,9.42182108972608e-8,-8.742262580504624e-8,-2.888400408458741e-7
t192,-1.2158564978405714e-8,9.45014359940694e-8,-8.57742814878111e-8,-2.868567229239178e-7
t193,-1.277456466435144e-8,9.431474830930297e-8,-8.743206104608655e-8,-2.8922805602782116e-7
t194,-1.3690962487823726e-8,9.414288363894374e-8,-8.876919411162763e-8,-2.890614560467844e-7
t195,-1.4402794353777663e-8,9.381513540726948e-8,-9.019345438690346e-8,-2.9037926700787314e-7
t196,-1.5209786247322003e-8,9.333962744862761e-8,-9.085949030865241e-8,-2.9343107947320596e-7
t197,-2.119392026334089e-8,9.15630670014379e-8,-9.869356077684865e-8,-3.066924588440701e-7
t198,-2.8637493471154902e-8,8.95008399326207e-8,-1.0882596847510909e-7,-3.2192558141384223e-7
t199,-3.577695446586055e-8,8.770193910077787e-8,-1.1798503668915537e-7,-3.4288647106539754e-7
t200,-2.919455223728593e-8,8.844165723715465e-8,-1.0556344731975448e-7,-3.106740864532559e-7
t201,-1.8659785147813613e-8,8.986139038891048e-8,-8.485780032494125e-8,-2.566515479685773e-7
t202,-1.1618571945280597e-8,9.141039624085426e-8,-7.350125130300625e-8,-2.3127345417097036e-7
t203,-1.1386767668263353e-8,9.148536983429635e-8,-7.114771629018525e-8,-2.2779493460612088e-7
t204,-2.821732732257054e-9,9.408315182555113e-8,-5.978263497965232e-8,-2.0720320866490042e-7
t205,7.644205578725135e-9,9.729915785079857e-8,-4.543713574813271e-8,-1.8530111759022582e-7
t206,1.3368217475573572e-8,9.91848198956905e-8,-3.823389493458199e-8,-1.7143180043746344e-7
t207,1.589193811788792e-8,1.0043740433785682e-7,-3.582975992163101e-8,-1.7159953145261838e-7
t208,1.3415457521710351e-8,1.0056544564500426e-7,-4.216574239181859e-8,-1.9285636746954623e-7
t209,2.401379306440067e-11,9.83131207686677e-8,-6.12595939547656e-8,-2.411888335136023e-7
t210,-1.2371062890125818e-8,9.457438701569881e-8,-7.512167070670705e-8,-2.709168188513462e-7
t211,-1.2185048085709679e-8,9.439431150374636e-8,-7.537975849015081e-8,-2.706286477555969e-7
t212,-1.0520782431374974e-8,9.499657005147598e-8,-7.391477427390625e-8,-2.694232362074489e-7
t213,-1.4917954120791752e-8,9.346082157667557e-8,-7.902949309233833e-8,-2.792677364172246e-7
t214,-2.095691051134173e-8,8.965403417335876e-8,-8.680499907022353e-8,-2.891926200291003e-7
t215,-2.1457695342006316e-8,8.506067221629155e-8,-8.652746830881681e-8,-2.846881904737347e-7
t216,-2.2093628902160237e-8,8.308578601355946e-8,-8.788069964306184e-8,-2.84346208895542e-7
t217,-2.440179573281429e-8,8.284738076774896e-8,-9.0959309240246e-8,-2.8892338684135716e-7
t218,-2.6002036607458332e-8,8.299654334255326e-8,-9.465745163106651e-8,-2.9608080926384866e-7
t219,-2.573105816371432e-8,8.67972148485082e-8,-9.67457896094115e-8,-3.037691869230796e-7
t220,-2.3994329547781387e-8,9.07929206152879e-8,-9.777749929210212e-8,-3.084529908886283e-7
t221,-2.3465183471232653e-8,9.162627208581653e-8,-9.877059492676605e-8,-3.131281691415162e-7
t222,-2.8366163978215858e-8,9.036638647737017e-8,-1.0566050915620628e-7,-3.2392655724396007e-7
t223,-3.382830701568784e-8,8.898441649776329e-8,-1.1127222319621741e-7,-3.3618523053651284e-7
t224,-2.985040662238396e-8,8.949005119734653e-8,-1.0688557306501036e-7,-3.253786208399012e-7
t225,-2.0953659969046433e-8,9.090346076119437e-8,-9.229482956031978e-8,-2.8988078451270156e-7
t226,-3.5274047533845124e-9,9.499098377373667e-8,-6.709634274712673e-8,-2.3293299192846614e-7
t227,2.8591316649131313e-9,9.625939788967644e-8,-5.510348898454133e-8,-2.0465530086765463e-7
t228,7.648253382621632e-9,9.756101300466255e-8,-4.7262565081969504e-8,-1.8887302149923685e-7
t229,1.607819442410119e-8,1.0013558647984647e-7,-3.641928103080448e-8,-1.702802511871747e-7
t230,2.124451750163696e-8,1.0182801321486277e-7,-3.004763238552854e-8,-1.5966939368301616e-7
t231,2.0193483773209433e-8,1.0179660271970388e-7,-3.1184496869060895e-8,-1.6394932402623716e-7
t232,1.8652939807588895e-8,1.0193278780491319e-7,-3.5404080122658e-8,-1.7769869838862684e-7
t233,7.865900981604485e-9,1.0011480822786143e-7,-5.220200149204079e-8,-2.2263718822466281e-7
t234,-8.381435475238624e-9,9.528210777608667e-8,-6.969270578548304e-8,-2.6042502045772485e-7
t235,-1.2204410316342316e-8,9.354007663487252e-8,-7.350376569688123e-8,-2.679542729054408e-7
t236,-1.3809882052556981e-8,9.296162465767305e-8,-7.592614834158665e-8,-2.7357000298854726e-7
t237,-1.8366494991752096e-8,9.073711073270685e-8,-8.234891086743938e-8,-2.8353117187949703e-7
t238,-2.4266268858184126e-8,8.499263461461242e-8,-8.881266432898625e-8,-2.880835223293128e-7
t239,-2.2516408019949994e-8,8.139721069737944e-8,-8.608790689713362e-8,-2.808217989628479e-7
t240,-2.1480945450557363e-8,8.049794701181871e-8,-8.483104961881861e-8,-2.772124101676525e-7
t241,-2.292260718089452e-8,8.069131133723688e-8,-8.813415584188117e-8,-2.836981431034282e-7
t242,-2.3813913589993453e-8,8.234582173606014e-8,-9.019304897452201e-8,-2.888179648645053e-7
t243,-2.3303666188604172e-8,8.657106572197001e-8,-9.147817616705743e-8,-2.9571424573763106e-7
t244,-2.2693520875977612e-8,9.065549772866254e-8,-9.480286146971307e-8,-3.0351439102063054e-7
t245,-2.741428794861606e-8,9.03842627200729e-8,-1.0212615586042833e-7,-3.162751610078739e-7
t246,-3.3099676876615356e-8,8.921098716307036e-8,-1.0982457084424942e-7,-3.306987830226699e-7
t247,-3.999096869417646e-8,8.757001900889572e-8,-1.196772406888995e-7,-3.472777875839971e-7
t248,-3.228281968722632e-8,8.914996283448011e-8,-1.0885779036043366e-7,-3.285145854099021e-7
t249,-1.548272068309011e-8,9.169137854005692e-8,-8.195485314518283e-8,-2.6224129288524485e-7
t250,-3.6779934611957464e-9,9.444347963482076e-8,-6.398847689811215e-8,-2.2119929003818127e-7
t251,9.128783324941398e-11,9.546482428324488e-8,-5.678202694254525e-8,-2.0556581131606638e-7
t252,2.359680396311957e-9,9.597316936383783e-8,-5.248742702697071e-8,-1.9845397732408733e-7
t253,1.0377207659567267e-8,9.844589577134228e-8,-4.252051952946733e-8,-1.811377377769987e-7
t254,1.7069028088131844e-8,1.006100529587371e-7,-3.427743181342308e-8,-1.673404875178343e-7
t255,1.948786144763616e-8,1.0152508473747164e-7,-3.151747429846551e-8,-1.6342720652250747e-7
t256,1.8747517334093755e-8,1.0180052928850344e-7,-3.437480508338107e-8,-1.7334715741510807e-7
t257,9.196032055424134e-9,1.0034315707040718e-7,-4.918252424385785e-8,-2.1594136933521872e-7
t258,-8.505138317247156e-9,9.525633011488303e-8,-6.91478243075712e-8,-2.585171604520434e-7
t259,-1.3154259660822233e-8,9.308265048804974e-8,-7.408010233418314e-8,-2.6895957105964327e-7
t260,-1.8917941709190315e-8,9.240894972666564e-8,-8.176567311500321e-8,-2.819336164808833e-7
t261,-2.3682403104764118e-8,9.038775367836694e-8,-8.75429509874803e-8,-2.92469140868303e-7
t262,-3.102675925624542e-8,8.462838605910952e-8,-9.647389616494736e-8,-3.0399930398862497e-7
t263,-2.9382826822290264e-8,8.25330160996602e-8,-9.586465227020287e-8,-2.9925668618587634e-7
t264,-3.6273696514708186e-8,8.269890481617247e-8,-1.0592324075911009e-7,-3.193700949868818e-7
t265,-3.735027298557237e-8,8.323794476020786e-8,-1.087856426053089e-7,-3.238004673624631e-7
t266,-3.7483314980954805e-8,8.453601255090646e-8,-1.0971338418328433e-7,-3.270543306477015e-7
t267,-3.583996081761251e-8,8.74818670655266e-8,-1.099163110189037e-7,-3.300622761865477e-7
t268,-3.329220205406423e-8,8.937214832407335e-8,-1.0974040256137101e-7,-3.339120802873081e-7
t269,-3.846296575172979e-8,8.798044026631867e-8,-1.1699389611993325e-7,-3.4369460395791025e-7
t270,-4.5668096451058524e-8,8.602606791595762e-8,-1.2693954742593753e-7,-3.6065296123898694e-7
t271,-9.131388709547182e-8,7.319059740253554e-8,-1.7612733251726601e-7,-4.532423283568385e-7
t272,-2.9612617889894176e-8,8.965630744783382e-8,-1.0434039060194872e-7,-3.182039791913171e-7
t273,-1.3839335080051884e-8,9.188942062417506e-8,-7.822246505909147e-8,-2.521485012577513e-7
