Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,North_to_south_underground_line,North_to_east_underground_line,South_to_west_underground_line
t23,-249534.8253316811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249528.44641227485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249534.56374146737,0.0,0.0,0.0,-250954.80203302734,0.0,0.0,0.0,0.0,0.0,0.0,-250957.98442179715,0.0,0.0,0.0,0.0,0.0,0.0,-250951.7904578015,0.0,0.0,0.0,0.0,0.0,0.0,-250954.91121426932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t24,-249534.88411703066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249528.4612959254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249534.56876986736,0.0,0.0,0.0,-250941.2747834906,0.0,0.0,0.0,0.0,0.0,0.0,-250944.50505278952,0.0,0.0,0.0,0.0,0.0,0.0,-250938.2308200436,0.0,0.0,0.0,0.0,0.0,0.0,-250941.385374055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t25,-249534.80416280113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249528.43911449285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249534.5583309728,0.0,0.0,0.0,-250886.9074622759,0.0,0.0,0.0,0.0,0.0,0.0,-250890.1341269299,0.0,0.0,0.0,0.0,0.0,0.0,-250883.88365393766,0.0,0.0,0.0,0.0,0.0,0.0,-250887.01943043902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t26,-249527.16159503552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249520.937543851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249526.85493144087,0.0,0.0,0.0,-250792.87593902653,0.0,0.0,0.0,0.0,0.0,0.0,-250796.04996567633,0.0,0.0,0.0,0.0,0.0,0.0,-250789.9233057096,0.0,0.0,0.0,0.0,0.0,0.0,-250792.98943432237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t27,-249509.25298674064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249503.39148369644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249508.8499029704,0.0,0.0,0.0,-250658.12755758123,0.0,0.0,0.0,0.0,0.0,0.0,-250661.19967480257,0.0,0.0,0.0,0.0,0.0,0.0,-250655.2986366495,0.0,0.0,0.0,0.0,0.0,0.0,-250658.24287246418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t28,-249487.883670341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249482.5803594359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249487.5217221616,0.0,0.0,0.0,-250480.4252270674,0.0,0.0,0.0,0.0,0.0,0.0,-250483.37426549083,0.0,0.0,0.0,0.0,0.0,0.0,-250477.74690067128,0.0,0.0,0.0,0.0,0.0,0.0,-250480.54284864673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t29,-249464.85311686085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249460.16412294883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249464.53756161005,0.0,0.0,0.0,-250254.2769537331,0.0,0.0,0.0,0.0,0.0,0.0,-250257.12091827474,0.0,0.0,0.0,0.0,0.0,0.0,-250251.74144231496,0.0,0.0,0.0,0.0,0.0,0.0,-250254.39769520122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t30,-249439.46645251437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249435.47753960895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249439.20468643217,0.0,0.0,0.0,-249964.62607438542,0.0,0.0,0.0,0.0,0.0,0.0,-249967.38103005246,0.0,0.0,0.0,0.0,0.0,0.0,-249962.2367513695,0.0,0.0,0.0,0.0,0.0,0.0,-249964.75142597719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t31,-249410.2564089894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249407.12698043976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249410.0604119434,0.0,0.0,0.0,-249576.44588244712,0.0,0.0,0.0,0.0,0.0,0.0,-249579.12854303824,0.0,0.0,0.0,0.0,0.0,0.0,-249574.23462427172,0.0,0.0,0.0,0.0,0.0,0.0,-249576.57946056066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t32,-249372.35021266562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249370.58890233305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249372.2475370932,0.0,0.0,0.0,-248962.7977437724,0.0,0.0,0.0,0.0,0.0,0.0,-248965.43188392915,0.0,0.0,0.0,0.0,0.0,0.0,-248960.9718663163,0.0,0.0,0.0,0.0,0.0,0.0,-248962.95322633104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
