Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,North_to_south_underground_line,North_to_east_underground_line,South_to_west_underground_line
t5467,0.26190715192235775,4.535657876024188,0.0,0.0,0.0,0.0,0.0,22.043782383161847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.246318559559483,26.426864928691423,0.0,0.0,0.0,0.0,0.0,0.0,4.137161378262596,0.0,0.0,0.0,0.00024098823502465358,0.0,0.0,0.0,0.0,0.0,0.0,0.00024103180077596095,0.0,0.0,0.0,0.0,0.0,0.0,0.0002409500756439877,0.0,0.0,0.0,0.0,0.0,0.0,0.0002409863394464502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5468,0.261357187292381,3.4849738961147865,0.0,0.0,0.0,0.0,0.0,13.082601303900605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2456426491003798,14.975767739414326,0.0,0.0,0.0,0.0,0.0,0.0,4.136449659737078,0.0,0.0,0.0,0.00023997491933659004,0.0,0.0,0.0,0.0,0.0,0.0,0.00024001781328731665,0.0,0.0,0.0,0.0,0.0,0.0,0.00023993742944779424,0.0,0.0,0.0,0.0,0.0,0.0,0.0002399731428544348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5469,0.2611446184370503,3.814470665546496,0.0,0.0,0.0,0.0,0.0,14.932083425968694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.245389232908189,17.285226237252193,0.0,0.0,0.0,0.0,0.0,0.0,4.136167728197355,0.0,0.0,0.0,0.00023897608343811992,0.0,0.0,0.0,0.0,0.0,0.0,0.00023901852033456907,0.0,0.0,0.0,0.0,0.0,0.0,0.00023893907461964458,0.0,0.0,0.0,0.0,0.0,0.0,0.00023897434235261268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5470,0.26093654212303485,4.1439809694721745,0.0,0.0,0.0,0.0,0.0,16.781582093366683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2451413006442174,19.594702673030163,0.0,0.0,0.0,0.0,0.0,0.0,4.135891683774091,0.0,0.0,0.0,0.00023798504585800751,0.0,0.0,0.0,0.0,0.0,0.0,0.00023802708920929978,0.0,0.0,0.0,0.0,0.0,0.0,0.0002379484856610112,0.0,0.0,0.0,0.0,0.0,0.0,0.00023798324683390018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5471,0.26072519039608527,4.473467604826322,0.0,0.0,0.0,0.0,0.0,18.631043035399617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2448895146566794,21.90413859906565,0.0,0.0,0.0,0.0,0.0,0.0,4.135611366759797,0.0,0.0,0.0,0.00023698979803351487,0.0,0.0,0.0,0.0,0.0,0.0,0.00023703127833561978,0.0,0.0,0.0,0.0,0.0,0.0,0.0002369537890067326,0.0,0.0,0.0,0.0,0.0,0.0,0.0002369880688020311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5472,0.260193119600531,2.845953158561402,0.0,0.0,0.0,0.0,0.0,8.922561998084563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2442382300801391,10.350884212010275,0.0,0.0,0.0,0.0,0.0,0.0,4.134925683312996,0.0,0.0,0.0,0.0002359850094851961,0.0,0.0,0.0,0.0,0.0,0.0,0.00023602567949246311,0.0,0.0,0.0,0.0,0.0,0.0,0.00023594975341905712,0.0,0.0,0.0,0.0,0.0,0.0,0.00023598336856528717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5473,0.25966524413393577,0.9910443449280054,0.0,0.0,0.0,0.0,0.0,5.550878034929759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2435932631117006,6.930889758985724,0.0,0.0,0.0,0.0,0.0,0.0,4.13424743535253,0.0,0.0,0.0,0.00023498188846852013,0.0,0.0,0.0,0.0,0.0,0.0,0.00023502175500495062,0.0,0.0,0.0,0.0,0.0,0.0,0.00023494737820124848,0.0,0.0,0.0,0.0,0.0,0.0,0.00023498030728228656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5474,0.25945551182509596,1.0066771923817124,0.0,0.0,0.0,0.0,0.0,5.568354979537805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.243343795633498,6.949769554477679,0.0,0.0,0.0,0.0,0.0,0.0,4.133969696474984,0.0,0.0,0.0,0.0002339880051853591,0.0,0.0,0.0,0.0,0.0,0.0,0.00023402726578151888,0.0,0.0,0.0,0.0,0.0,0.0,0.00023395407688021582,0.0,0.0,0.0,0.0,0.0,0.0,0.00023398650206941376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5475,0.25924996132044537,1.2538903665775973,0.0,0.0,0.0,0.0,0.0,6.967213658935207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2430994332431182,8.704357627968115,0.0,0.0,0.0,0.0,0.0,0.0,4.133697478427123,0.0,0.0,0.0,0.00023299590025322987,0.0,0.0,0.0,0.0,0.0,0.0,0.00023303463847981328,0.0,0.0,0.0,0.0,0.0,0.0,0.0002329625162772275,0.0,0.0,0.0,0.0,0.0,0.0,0.0002329944882806841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5476,0.2590449287197455,1.4667386602438408,0.0,0.0,0.0,0.0,0.0,8.350653893344694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2428559073961403,10.475568422729808,0.0,0.0,0.0,0.0,0.0,0.0,4.133426294317402,0.0,0.0,0.0,0.00023200685213288377,0.0,0.0,0.0,0.0,0.0,0.0,0.00023204512333944595,0.0,0.0,0.0,0.0,0.0,0.0,0.00023197396030782218,0.0,0.0,0.0,0.0,0.0,0.0,0.00023200548199750194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
