Zone,1,2,3,4
t216,376.9108209513838,384.52508297659665,369.4472400629579,376.9107863943053
t217,376.8792098816838,384.4928284850367,369.41625647224913,376.8791708477645
t218,303.4012318947842,309.5304487351515,297.3932883018972,303.40120943306323
t219,303.40014763945214,309.52934005508337,297.3922268747911,303.40016291172435
t220,303.1837108027667,309.3085088543714,297.1800807657469,303.18383942896975
t221,286.72774957830154,292.5201413259532,281.04997802551213,286.72787527199654
t222,286.72745961235825,292.51986979659773,281.0496919193847,286.7275840727739
t223,286.72712536260525,292.5195400261706,281.04936330669864,286.72725096808443
t224,286.72763623560303,292.51999667840954,281.04988276179114,286.72774686853995
t225,177.2982168910898,180.87985966395593,173.78740019155916,177.2983266552258
t226,351.8374412857885,351.8378652509358,344.87059311032056,351.83762158347696
t227,173.25535431042945,176.75533198869957,173.2551463380713,176.755200856696
t228,-677239.3227725705,-677239.3227473381,-677239.3227819141,-677239.3227411993
t229,0.0017815226938763607,0.0018422228234256143,0.001752549017124024,0.0018513806292595786
t230,338.5325704338238,345.3714627026405,338.5319355814877,345.37094257773487
t231,188.98050969947155,192.79815310653797,185.2385237329531,188.98077609244754
t232,270.09675692639064,275.5532096939469,264.748334507939,270.0969321012516
t233,303.3617457986305,309.4901934573498,297.3545961493015,303.3619105666964
t234,303.4011474060739,309.5303651145571,297.3932047947485,303.40113144871964
t235,305.14154431601514,311.30592667853136,299.0991428729942,305.14150931662243
t236,305.13974683769675,311.3040853157563,299.0973808535597,305.13970626358594
t237,305.1383051301328,311.30260394946083,299.09596718345114,305.1382560928507
t238,305.1397032362887,311.3040421154899,299.0973385962842,305.1396648728464
t239,381.77449482047496,389.48703699742674,374.21461073787975,381.7744774982626
t240,381.77858942828374,389.4912177543545,374.2186227587953,381.7785755572457
t241,381.7728303048603,389.4853379971139,374.2129793326665,381.7728120931823
t242,305.1439883010007,311.3084316966564,299.1015403965406,305.1439654220117
t243,305.13923004431,311.30354729079215,299.09687416388743,305.1391818959796
t244,303.4003584303963,309.5295205352695,297.39243518832774,303.4003369363833
t245,303.39369757016505,309.522689978283,297.385911648413,303.39379931989976
t246,286.7281839554064,292.5205289620322,281.0504082016507,286.7283170209094
t247,286.7282151569218,292.52060022243217,281.05043708162043,286.72834805695044
t248,286.72582375206093,292.5182131218277,281.0480924160776,286.7259643395473
t249,124.05062432333337,126.55656194740966,121.59424085249036,124.05075795918171
t250,122.31634877701649,124.7868289407989,122.31130623327508,124.78219220288038
t251,0.011941092539566154,0.012132681374349839,0.011835133650754665,0.012106570292268398
t252,-677239.335667103,-677239.3356427711,-677239.3356767637,-677239.3356362695
t253,-677239.3335386147,-677239.3335123655,-677239.3335489669,-677239.3335062017
t254,368.34690602022795,375.7881141923797,368.3465450738943,375.7878774100541
t255,124.78065035534183,127.30127902140215,122.31000567554145,124.78098320059769
t256,124.78195145931619,127.30275128236823,122.31105118148332,124.7821468730303
t257,158.0438267277693,161.23663145034536,154.91423202774894,158.04403556404517
t258,415.3885748758959,423.7802115647642,407.1630567513064,415.3885728993035
t259,415.3871522881093,423.7787110454666,407.16166775479957,415.38711404194663
t260,303.40085984423445,309.530036851285,297.39292598647944,303.4008049413177
t261,303.4002568960386,309.52942129813624,297.39233535448693,303.40021419860045
t262,303.40043103340656,309.52959781165515,297.3925057085648,303.40038081616296
t263,306.8202222545494,313.01847959701934,300.74457722562255,306.8201590991026
t264,303.3999866988054,309.5291448823722,297.392071303271,303.3999806560163
t265,303.39971254206154,309.52886259081583,297.39180358445293,303.3997382180738
t266,303.39820638062207,309.5273194420163,297.39032866292064,303.39827394238677
t267,286.73890558973466,292.53144501363107,281.06091759672125,286.7390303971256
t268,286.72781069974326,292.52018398310145,281.0500403179055,286.72793558988207
t269,286.7275768662534,292.5199743077486,281.04980925752955,286.72770042687796
t270,286.72742114193636,292.519833722824,281.04965491556396,286.72754204539285
t271,124.780568320921,127.30125220679476,122.30969597608669,124.7806407597397
t272,129.39880876813532,132.01288808524086,126.83646148374598,129.39893895327538
