region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
South,South_naturalgas_ctavgcf_moderate_0,3,0,43,0.10595956797543131,0.0,0.031084473171156365,0.0,3.6175868404948273e-6,7.03258881792193e-5,0.0,3.7674546985187415e-5,0.0,-0.047342629087775125,0.0,0.274277942020373,0.0,0.0,0.0,0.22693531293259786,0.13715565916859257,0.08977965376400529
South,South_naturalgas_ccavgcf_moderate_0,3,0,44,0.08452722811105991,0.0,0.028661278408148486,0.0,9.906831039045978e-7,3.150372270416616e-5,0.0,6.1372571300764445e-6,0.0,-0.04755870748880154,0.0,0.18967242296921988,0.0,0.0,0.0,0.14211371548041835,0.11322713818214653,0.02888657729827182
South,South_microgrid_solar_moderate_0,3,0,45,3.897831541755268e-6,0.0,3.4196151044603865e-7,0.0,0.0,0.0,0.0,0.0,0.0,-0.013191080254109012,0.0,5.885245095024862e-13,0.09835182123805887,0.0,0.0,0.08516074098453838,4.239793052201307e-6,0.08515650119148618
South,South_microgrid_diesel_moderate_0,3,0,46,2.4891736788169924e7,0.0,1.6032762594037831e6,0.0,0.0006890544998219611,0.04919711317828843,0.0,0.01559675785840838,0.0,0.2502280075207012,0.0,2.4598915529808864e7,0.0,0.0,0.0,2.459891578003687e7,2.6495013113056637e7,-1.896097333019767e6
South,South_utilitypv_class1_moderate_1,3,1,47,6.014099980953072e7,0.0,1.728199994526712e7,0.0,0.0,0.0,0.0,0.0,0.0,-2.925617872309389e8,0.0,38.666281757469775,7.576184595012249e8,0.0,0.0,4.650567109365677e8,7.742299975479785e7,3.8763371118176985e8
South,South_landbasedwind_class3_moderate_1,3,1,48,1.3695049005558234e7,0.0,7.003674502842492e6,0.0,0.0,0.0,0.0,0.0,0.0,-3.321543955050335e7,0.0,633291.6467671954,2.6646685050258982e8,0.0,0.0,2.3388470259885368e8,2.0698723508400727e7,2.1318597909045294e8
West,West_battery_moderate_0,4,0,49,0.22135998496626424,0.576354004284678,0.06862159533954192,0.17864503890804043,1.7970073030729853e-7,0.0,2.1126223137704054e-7,0.0,-4.831544133786457,-0.6715281785440095,0.0,2.036787185622037,0.0,0.0,0.0,1.3652590070780277,-3.7865631193249705,5.151822126402998
West,West_naturalgas_ctavgcf_moderate_0,4,0,50,0.10596419526687505,0.0,0.031085830640986474,0.0,3.6179961717977345e-6,7.033384557974806e-5,0.0,3.767548129837303e-5,0.0,-0.047322929925597765,0.0,0.27428991983416146,0.0,0.0,0.0,0.22696698990856368,0.13716165323091145,0.08980533667765223
West,West_naturalgas_ccavgcf_moderate_0,4,0,51,0.08453030111035728,0.0,0.028662320392966612,0.0,9.907739948988822e-7,3.1506613037784733e-5,0.0,6.137383023077759e-6,0.0,-0.04754582168795259,0.0,0.18967931853690315,0.0,0.0,0.0,0.14213349684895055,0.11323125627337965,0.028902240575570892
West,West_microgrid_solar_moderate_0,4,0,52,3.8076903409905204e-6,0.0,3.340533130709793e-7,0.0,0.0,0.0,0.0,0.0,0.0,-0.013248435792084862,0.0,7.368142675158453e-13,0.09833264398949736,0.0,0.0,0.08508420819814931,4.1417436540614995e-6,0.08508006645449524
West,West_microgrid_diesel_moderate_0,4,0,53,1.1624157104601277e7,0.0,748711.722287067,0.0,0.025248150274574024,1.8026674333040382,0.0,0.015596682024180963,0.0,10.809461532716794,0.0,1.148741291757558e7,0.0,0.0,0.0,1.1487423727037111e7,1.2372870670400608e7,-885446.943363497
West,West_utilitypv_class1_moderate_1,4,1,54,0.2383243236278021,0.0,0.06848441098311761,0.0,0.0,0.0,0.0,0.0,0.0,-0.6776024699617836,0.0,1.9637448218450359e-7,2.5553503618106794,0.0,0.0,1.877748088223378,0.30680873461091973,1.570939353612458
West,West_landbasedwind_class3_moderate_1,4,1,55,1.3481927205559546e7,0.0,6.894683602843163e6,0.0,0.0,0.0,0.0,0.0,0.0,-2.579827501912966e7,0.0,1.2978413693687909e6,2.0693832110683447e8,0.0,0.0,1.824378874570736e8,2.037661080840271e7,1.6206127664867088e8
North,North_to_south_underground_line,2,0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East,North_to_east_underground_line,1,0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West,South_to_west_underground_line,4,0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
