Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,North_to_south_underground_line,North_to_east_underground_line,South_to_west_underground_line,Total
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3602393999003144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.548399999890904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.46743104233255,0.0,0.0,0.0,0.0,0.0,0.0,87.56354884957817,0.0,0.0,0.0,0.0,0.0,0.0,104.5158795423762,0.0,0.0,0.0,0.0,0.0,0.0,124.21805765118593,0.0,0.0,0.0,469.67355648526404
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36143819990020076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.07587499989297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.8050930424737,0.0,0.0,0.0,0.0,0.0,0.0,83.36355304719696,0.0,0.0,0.0,0.0,0.0,0.0,106.42247104315024,0.0,0.0,0.0,0.0,0.0,0.0,123.53554085090441,0.0,0.0,0.0,464.5639711835185
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3662333998997464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.85109999989314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.15574104303839,0.0,0.0,0.0,0.0,0.0,0.0,82.98173524698065,0.0,0.0,0.0,0.0,0.0,0.0,108.32906254392397,0.0,0.0,0.0,0.0,0.0,0.0,122.85302405062289,0.0,0.0,0.0,466.53689628435876
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36383579989997344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.65229999989418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.48041704275556,0.0,0.0,0.0,0.0,0.0,0.0,80.94537364582611,0.0,0.0,0.0,0.0,0.0,0.0,108.32906254392454,0.0,0.0,0.0,0.0,0.0,0.0,119.6110692492856,0.0,0.0,0.0,459.38205828158596
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3542453999008782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.828124999894854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7791210416272,0.0,0.0,0.0,0.0,0.0,0.0,79.5453750450323,0.0,0.0,0.0,0.0,0.0,0.0,103.99590004216508,0.0,0.0,0.0,0.0,0.0,0.0,116.88100204815866,0.0,0.0,0.0,447.383768576779
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3572423999005942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.828124999894904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.62327604198039,0.0,0.0,0.0,0.0,0.0,0.0,79.54537504503229,0.0,0.0,0.0,0.0,0.0,0.0,104.34255304230584,0.0,0.0,0.0,0.0,0.0,0.0,115.34533924752553,0.0,0.0,0.0,447.04191077663955
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36083879990025347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6033499998951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.63626204240288,0.0,0.0,0.0,0.0,0.0,0.0,79.16355724481588,0.0,0.0,0.0,0.0,0.0,0.0,105.38251204272781,0.0,0.0,0.0,0.0,0.0,0.0,113.46841804675093,0.0,0.0,0.0,446.61493817649284
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3656339998997992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.60334999989507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9869100429676,0.0,0.0,0.0,0.0,0.0,0.0,79.16355724481588,0.0,0.0,0.0,0.0,0.0,0.0,106.4224710431502,0.0,0.0,0.0,0.0,0.0,0.0,112.7859012464695,0.0,0.0,0.0,448.32782357719805
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37282679989911865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.67827499989498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0128820438141,0.0,0.0,0.0,0.0,0.0,0.0,79.29082984488801,0.0,0.0,0.0,0.0,0.0,0.0,108.67571554406526,0.0,0.0,0.0,0.0,0.0,0.0,113.29778884668072,0.0,0.0,0.0,453.32831807924214
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37882079989855366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6033499998951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.70119204451949,0.0,0.0,0.0,0.0,0.0,0.0,79.1635572448159,0.0,0.0,0.0,0.0,0.0,0.0,110.06232754462849,0.0,0.0,0.0,0.0,0.0,0.0,114.32156404710325,0.0,0.0,0.0,457.23081168086077
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3812183998983266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.303649999895335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.37651604480168,0.0,0.0,0.0,0.0,0.0,0.0,78.65446684452736,0.0,0.0,0.0,0.0,0.0,0.0,111.62226604526204,0.0,0.0,0.0,0.0,0.0,0.0,115.68659764766626,0.0,0.0,0.0,460.02471498205097
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39020939989747505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.00394999989556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.90898104585995,0.0,0.0,0.0,0.0,0.0,0.0,78.14537644423848,0.0,0.0,0.0,0.0,0.0,0.0,113.87551054617649,0.0,0.0,0.0,0.0,0.0,0.0,117.90477724858131,0.0,0.0,0.0,466.2288046846492
