Zone,1,2,3,4
t218,-0.00011736559961327435,-3.484680151645552e-5,-0.00017337425035440562,-0.0003062977090747009
t219,-0.00012114256892293865,-3.602748179119875e-5,-0.00017879883054516067,-0.00031679311977471993
t220,-0.0001283599731954694,-3.824158269845951e-5,-0.0001883661705010769,-0.0003327449973904747
t221,-0.00013525407802107407,-4.0221648645379914e-5,-0.00019728869589594102,-0.0003503777521515813
t222,-0.00014291673164671453,-4.240537278217939e-5,-0.00020708780318966357,-0.0003670388240424607
t223,-0.00014851855833209891,-4.399049865088026e-5,-0.00021285032611844943,-0.0003790516776001642
t224,-0.00015098028369553817,-4.477846503556324e-5,-0.0002168683341936095,-0.0003853483791460558
t225,-0.0001514776698640988,-4.487213429618739e-5,-0.00021685992298424363,-0.0003853268523543459
t226,-0.0001402655879909415,-4.161120800548867e-5,-0.00020251005597303153,-0.000358497226136894
t227,-0.00013853739485590946,-4.100174529367659e-5,-0.00019896740645884622,-0.0003529633852053503
t228,-0.00013480986242008728,-3.9796806684724136e-5,-0.0001930557946424767,-0.00034239846338162907
t229,-0.00012548292151945916,-3.701636365274512e-5,-0.00018086742236228135,-0.00032105822655237006
t230,-0.00011920802113864238,-3.510990191187619e-5,-0.00017269067387697132,-0.00030622709831026564
t231,-0.00011889758609846843,-3.493269589658055e-5,-0.00017140046599740073,-0.00030422379464816796
t232,-0.00011585062270819033,-3.40415419386447e-5,-0.0001676331667176129,-0.0002964347580127648
t233,-0.00011496908644893498,-3.38190058880775e-5,-0.00016641791994676466,-0.00029456279702869657
t234,-0.00011497413610290703,-3.379226504786401e-5,-0.00016582071342105773,-0.000294580362421117
t235,-0.00011586118163831923,-3.401551109394858e-5,-0.00016703589333549637,-0.0002964748934291716
t236,-0.00011706242413130387,-3.4440859869887996e-5,-0.0001688882031226033,-0.0003003271385951129
t237,-0.00011828897699596082,-3.484705632993093e-5,-0.00017142344098340672,-0.00030428230085608696
t238,-0.00011675935470840627,-3.449822285626648e-5,-0.00017014658422677347,-0.00030032711950755763
t239,-0.00011183936148784332,-3.311347689311856e-5,-0.0001646283302316412,-0.00029087895838272106
t240,-0.00011019801740424454,-3.2666046222158664e-5,-0.00016286574778694412,-0.0002872601962572364
t241,-0.00011183930797349108,-3.32204414968971e-5,-0.00016582475191624107,-0.00029272294600949495
t242,-0.00011410382254437991,-3.390385515012354e-5,-0.00016889168019179902,-0.0002983956297085337
t243,-0.00011797998361966956,-3.505359873403762e-5,-0.00017403581007490723,-0.00030834427857520175
t244,-0.00012551439807338458,-3.735292419328338e-5,-0.00018457100726737363,-0.0003257210637000011
t245,-0.00013445387973235753,-3.9954414255878784e-5,-0.00019560699851184764,-0.0003451577951762195
t246,-0.00014158252110750693,-4.1984516150014984e-5,-0.00020432348027900896,-0.0003613180763361864
t247,-0.00014803745423124054,-4.3854521644929804e-5,-0.0002128537632727392,-0.00037598355224412395
t248,-0.00015198807066432108,-4.492024074804854e-5,-0.00021686772564013062,-0.00038534690664644976
t249,-0.00015197921651113796,-4.496632918513349e-5,-0.00021685279159979279,-0.00038530803592058997
t250,-0.0001447206836190208,-4.2831909453069165e-5,-0.00020706019061829704,-0.00036696865755167263
t251,-0.00014243749896398597,-4.197939751549386e-5,-0.00020246305007994806,-0.00035837917695044944
t252,-0.00014109600106549636,-4.156465871774154e-5,-0.00019978908158009359,-0.00035554949853891944
t253,-0.00013206083638178838,-3.887492547214831e-5,-0.0001882921486464611,-0.0003349592311481634
t254,-0.0001241178504393391,-3.646687204913064e-5,-0.00017807191068396695,-0.00031671620981070254
t255,-0.0001201610411931965,-3.5289560376220626e-5,-0.00017269338871961593,-0.00030623277103656763
t256,-0.00011704998954124618,-3.438121637785204e-5,-0.00016886874127432163,-0.0002983381870992573
t257,-0.0001161501918914818,-3.4097997422243386e-5,-0.00016702203327568257,-0.00029644157795851367
t258,-0.00011497691905171698,-3.3765215103051595e-5,-0.00016522427024815285,-0.0002927220429211376
t259,-0.00011616191265727603,-3.4128570068075986e-5,-0.00016703925696175725,-0.00029648266174157894
t260,-0.00012312534505919346,-3.612207710508087e-5,-0.0001753733150638095,-0.0003104199445601092
t261,-0.00012447872994154877,-3.656631662957214e-5,-0.0001774122404627159,-0.0003146388031245372
t262,-0.00012345970696920139,-3.6374508305060573e-5,-0.0001774128641090351,-0.0003146405764346901
t263,-0.00011986085801716224,-3.5443745422661706e-5,-0.0001747042067093687,-0.0003083515556262447
t264,-0.00012692207365018097,-3.7486998034592666e-5,-0.0001838290341976917,-0.0003257202497643398
t265,-0.0001287260612437898,-3.806769184504181e-5,-0.00018683048390449007,-0.0003303727772196849
t266,-0.00013058112020760995,-3.862994789597073e-5,-0.00018914571725014233,-0.0003351590673675149
t267,-0.00013485302416593587,-3.991630416775637e-5,-0.00019477463924619048,-0.0003451559442973839
t268,-0.00014336862371912935,-4.2363078119115635e-5,-0.00020615874388807434,-0.00036704245218648345
t269,-0.00015098269112036477,-4.4591012353390616e-5,-0.00021585268719674804,-0.00038217880705126083
t270,-0.00015833003230863356,-4.6795486560369335e-5,-0.00022538286474868904,-0.0003986115004458673
t271,-0.00021283712144161074,-6.188820212498706e-5,-0.00028720661747915085,-0.000513145008277853
t272,-0.00015249439534917506,-4.501490606797026e-5,-0.00021686320655823533,-0.00038533533811759555
t273,-0.00015248676737259252,-4.510913660999787e-5,-0.00021685023341723794,-0.00038530131074101354
t274,-0.00014611154866294365,-4.326887798263328e-5,-0.0002098939874491877,-0.00036988055975241586
t275,-0.00014332180380326388,-4.235657023588728e-5,-0.00020423923617350636,-0.0003610972321057471
t276,-0.00014109584293972414,-4.152374126183725e-5,-0.00020066336978845418,-0.0003555487319259723
t277,-0.00013322486961885402,-3.920205715333027e-5,-0.0001898530826164493,-0.0003374004331318907
t278,-0.00012831966692465,-3.768417887054964e-5,-0.00018302014392289722,-0.0003255261170555176
t279,-0.0001247996562758353,-3.662691103867655e-5,-0.00017806651257503005,-0.00031670203347824934
t280,-0.00012244129602805414,-3.59005107315243e-5,-0.00017467615470720922,-0.00031035192912703784
t281,-0.00012244563341714312,-3.5839255553621904e-5,-0.00017468348494612709,-0.00031037127545459114
t282,-0.00012312065116451242,-3.6027201230256477e-5,-0.00017536687251995889,-0.00031040429986872476
t283,-0.00012345782221158093,-3.6184270798645705e-5,-0.00017536823565489067,-0.0003125063647134456
t284,-0.00012413423832197587,-3.640577850221603e-5,-0.00017672231657118602,-0.0003146289379094032
t285,-0.00012413373264384995,-3.646952102690786e-5,-0.00017740737727487115,-0.00031462703486633356
t286,-0.00012017370878055221,-3.541233885256052e-5,-0.00017336972441472367,-0.00030628644606377306
t287,-0.00011468007815468618,-3.3903010722438275e-5,-0.00016764553600347043,-0.00029646687041200214
t288,-0.00011239358332892786,-3.3246517988853504e-5,-0.0001652192977240137,-0.000292710862302823
t289,-0.00011438972367503719,-3.384748238256564e-5,-0.00016764632851500033,-0.00029646837585826116
